Image,Face_Index,BASE_Name,BASE_Conf,BASE_Time(ms),Gate Decision,GATE_Name,GATE_Conf,GATE_Time(ms),Conf_Gain,Time_Cost(ms)
omer_low_res (56).JPG,"(1599, 1913, 1665, 1979)",yoav,0.8680,17.74,low_res,yoav,0.7610,27.08,-10.69,9.34
omer_low_res (97).jpg,"(0, 0, 224, 224)",omer,0.8078,18.29,low_res,omer,0.8816,134.58,7.38,116.29
omer_low_res (165).JPG,"(1540, 1905, 1612, 1977)",yoav,0.6758,17.60,low_res,Unknown,0.5651,28.23,-11.08,10.63
omer_low_res (134).jpg,"(0, 0, 224, 224)",other,0.9337,18.00,low_res,other,0.9182,132.51,-1.55,114.50
omer_low_res (32).JPG,"(1410, 1857, 1466, 1913)",Unknown,0.4805,17.56,low_res,omer,0.8038,24.72,32.33,7.16
omer_low_res (126).jpg,"(0, 0, 224, 224)",other,0.8898,9.81,low_res,other,0.8743,121.28,-1.54,111.47
omer_low_res (119).jpg,"(0, 0, 224, 224)",other,0.7118,17.48,low_res,other,0.6979,127.72,-1.38,110.24
omer_low_res (155).JPG,"(1351, 1988, 1439, 2076)",omer,0.9203,17.73,low_res,omer,0.9032,33.92,-1.70,16.19
omer_low_res (159).JPG,"(1437, 1768, 1533, 1864)",omer,0.9573,17.77,low_res,omer,0.7673,36.38,-19.00,18.62
omer_low_res (99).jpg,"(0, 0, 224, 224)",omer,0.6806,17.95,low_res,omer,0.6827,133.96,0.21,116.01
omer_low_res (152).JPG,"(1504, 1879, 1596, 1971)",omer,0.7711,17.67,low_res,omer,0.9855,35.78,21.45,18.12
omer_low_res (98).jpg,"(0, 0, 224, 224)",omer,0.6126,10.44,low_res,omer,0.6125,122.51,-0.01,112.07
omer_low_res (92).jpg,"(0, 0, 224, 224)",omer,0.9589,9.53,low_res,omer,0.9733,120.65,1.44,111.12
omer_low_res (136).jpg,"(0, 0, 224, 224)",other,0.9957,17.68,low_res,other,0.9951,126.78,-0.07,109.10
omer_low_res (94).jpg,"(0, 0, 224, 224)",omer,0.8317,17.80,low_res,omer,0.9225,128.56,9.08,110.76
omer_low_res (47).JPG,"(1527, 1928, 1593, 1994)",omer,0.7590,17.68,low_res,omer,0.8932,26.63,13.42,8.95
omer_low_res (54).JPG,"(1633, 1835, 1697, 1899)",omer,0.6382,17.66,low_res,omer,0.7191,26.39,8.08,8.73
omer_low_res (102).jpg,"(0, 0, 224, 224)",other,0.6064,17.39,low_res,Unknown,0.5620,130.55,-4.44,113.15
omer_low_res (49).JPG,"(1542, 1861, 1610, 1929)",Unknown,0.4934,17.60,low_res,Unknown,0.4534,27.63,-3.99,10.03
omer_low_res (109).jpg,"(0, 0, 224, 224)",other,0.7956,18.07,low_res,other,0.7716,136.06,-2.40,118.00
omer_low_res (109).jpg,"(18, 0, 204, 159)",other,0.9611,17.51,motion_blur,other,0.9444,18.43,-1.67,0.92
omer_low_res (124).jpg,"(0, 0, 224, 224)",other,0.7975,9.54,low_res,other,0.7540,124.29,-4.35,114.75
omer_low_res (141).jpg,"(0, 0, 224, 224)",other,0.6085,18.22,low_res,Unknown,0.5426,127.68,-6.59,109.46
omer_low_res (132).jpg,"(0, 0, 224, 224)",other,0.8703,18.09,low_res,other,0.8148,130.81,-5.55,112.72
omer_low_res (151).JPG,"(1530, 1796, 1618, 1884)",omer,0.8826,19.69,low_res,omer,0.9007,34.40,1.80,14.71
omer_low_res (93).jpg,"(0, 0, 224, 224)",omer,0.9825,10.48,low_res,omer,0.9898,122.68,0.74,112.20
omer_low_res (117).jpg,"(9, 41, 199, 224)",other,0.7403,18.61,motion_blur,other,0.6490,34.96,-9.13,16.34
omer_low_res (110).jpg,"(0, 0, 224, 224)",other,0.8676,12.06,low_res,other,0.8299,125.55,-3.77,113.49
omer_low_res (148).JPG,"(1429, 1812, 1523, 1906)",Unknown,0.5266,17.74,low_res,omer,0.7384,36.36,21.18,18.62
omer_low_res (76).jpg,"(0, 0, 224, 224)",other,0.6957,17.90,low_res,other,0.6249,130.90,-7.08,113.00
omer_low_res (104).jpg,"(0, 0, 224, 224)",Unknown,0.5566,9.48,low_res,Unknown,0.5329,121.88,-2.37,112.40
omer_low_res (21).JPG,"(1647, 1890, 1713, 1956)",yoav,0.7126,17.67,low_res,yoav,0.7086,26.54,-0.41,8.87
omer_low_res (37).JPG,"(1611, 1889, 1677, 1955)",omer,0.9014,17.65,low_res,omer,0.9315,26.58,3.01,8.93
omer_low_res (48).JPG,"(1503, 1857, 1563, 1917)",Unknown,0.5868,9.95,low_res,omer,0.8161,17.37,22.94,7.42
omer_low_res (125).jpg,"(0, 0, 224, 224)",Unknown,0.5529,16.43,low_res,other,0.6362,124.31,8.32,107.88
omer_low_res (103).jpg,"(0, 0, 224, 224)",Unknown,0.5209,17.79,low_res,Unknown,0.5401,128.87,1.92,111.08
omer_low_res (139).jpg,"(0, 0, 224, 224)",other,0.9565,18.11,low_res,other,0.9353,125.58,-2.13,107.47
omer_low_res (96).jpg,"(1, 0, 224, 224)",omer,0.7405,19.33,low_res,omer,0.7526,129.58,1.22,110.25
omer_low_res (74).jpg,"(0, 0, 224, 224)",Unknown,0.4843,18.12,low_res,Unknown,0.4064,129.72,-7.79,111.60
omer_low_res (57).JPG,"(1609, 1916, 1673, 1980)",yoav,0.9023,17.68,low_res,yoav,0.8897,26.54,-1.26,8.86
omer_low_res (77).jpg,"(0, 0, 224, 224)",other,0.6305,9.57,low_res,Unknown,0.4915,121.34,-13.90,111.77
omer_low_res (90).jpg,"(0, 0, 224, 224)",omer,0.9760,18.24,low_res,omer,0.9823,127.26,0.63,109.03
omer_low_res (95).jpg,"(0, 0, 224, 224)",other,0.9052,18.47,low_res,other,0.8548,129.10,-5.03,110.63
omer_low_res (120).jpg,"(0, 0, 224, 224)",omer,0.6719,11.43,low_res,omer,0.6779,122.10,0.60,110.67
omer_low_res (107).jpg,"(0, 0, 224, 224)",other,0.9714,18.86,low_res,other,0.9627,127.74,-0.87,108.88
omer_low_res (135).jpg,"(0, 0, 224, 224)",other,0.9801,9.87,low_res,other,0.9749,120.18,-0.52,110.32
omer_low_res (101).jpg,"(0, 0, 224, 224)",omer,0.7915,18.46,low_res,omer,0.7824,129.06,-0.91,110.60
omer_low_res (145).jpg,"(0, 0, 224, 224)",other,0.6132,18.56,low_res,Unknown,0.5745,130.70,-3.87,112.14
omer_low_res (106).jpg,"(0, 0, 224, 224)",omer,0.6625,10.80,low_res,omer,0.7920,121.98,12.95,111.18
omer_low_res (153).JPG,"(1496, 1901, 1582, 1987)",omer,0.9029,17.71,low_res,omer,0.8710,33.62,-3.19,15.91
omer_low_res (114).jpg,"(0, 5, 224, 224)",other,0.7335,18.81,low_res,other,0.7373,128.33,0.37,109.52
omer_low_res (75).jpg,"(0, 0, 224, 224)",other,0.8656,18.08,low_res,other,0.7764,131.95,-8.92,113.87
omer_low_res (108).jpg,"(0, 0, 224, 224)",other,0.9598,12.52,low_res,other,0.9367,122.03,-2.31,109.51
omer_low_res (121).jpg,"(0, 0, 224, 224)",Unknown,0.3969,18.04,low_res,Unknown,0.3943,127.74,-0.26,109.70
omer_low_res (100).jpg,"(0, 0, 224, 224)",other,0.8705,10.83,low_res,other,0.8340,120.98,-3.65,110.15
omer_low_res (160).JPG,"(1536, 1621, 1630, 1715)",omer,0.9626,17.78,low_res,omer,0.9094,36.41,-5.32,18.62
omer_low_res (1).JPG,"(1543, 1971, 1613, 2041)",yoav,0.7737,17.64,low_res,yoav,0.7372,27.85,-3.65,10.21
omer_low_res (43).JPG,"(1510, 1852, 1574, 1916)",omer,0.8471,17.65,low_res,omer,0.7194,26.48,-12.77,8.83
omer_low_res (2).JPG,"(1496, 1950, 1560, 2014)",yoav,0.8986,10.00,low_res,yoav,0.9537,18.52,5.51,8.52
omer_low_res (142).jpg,"(0, 0, 224, 224)",Unknown,0.3889,16.18,low_res,Unknown,0.3969,124.88,0.81,108.69
omer_low_res (147).JPG,"(1438, 1810, 1528, 1900)",Unknown,0.5538,17.67,low_res,Unknown,0.5638,34.55,1.00,16.88
omer_low_res (157).JPG,"(1544, 1875, 1636, 1967)",omer,0.6740,10.07,low_res,yoav,0.7157,28.20,4.17,18.12
omer_low_res (80).jpg,"(0, 0, 224, 224)",omer,0.9279,17.88,low_res,omer,0.9603,131.56,3.24,113.69
omer_low_res (85).jpg,"(0, 0, 224, 224)",omer,0.9510,18.40,low_res,omer,0.9711,130.73,2.01,112.33
omer_low_res (73).jpg,"(0, 0, 224, 224)",omer,0.7504,9.47,low_res,omer,0.7428,123.00,-0.76,113.52
omer_low_res (72).jpg,"(0, 0, 224, 224)",other,0.8730,17.99,low_res,other,0.8085,127.09,-6.45,109.10
omer_low_res (129).jpg,"(1, 6, 224, 224)",other,0.7173,19.61,low_res,other,0.6369,129.36,-8.04,109.75
omer_low_res (86).jpg,"(0, 0, 224, 224)",omer,0.6497,11.25,low_res,omer,0.7019,123.32,5.22,112.06
omer_low_res (128).jpg,"(0, 0, 224, 224)",Unknown,0.5456,18.16,low_res,Unknown,0.4706,128.65,-7.50,110.49
omer_low_res (20).JPG,"(1503, 1912, 1559, 1968)",other,0.6284,17.67,low_res,omer,0.8985,24.81,27.01,7.14
omer_low_res (9).JPG,"(1559, 1950, 1629, 2020)",yoav,0.9367,17.67,low_res,Unknown,0.5468,27.70,-39.00,10.03
omer_low_res (87).jpg,"(0, 0, 224, 224)",omer,0.9361,17.74,low_res,omer,0.9290,136.39,-0.71,118.65
omer_low_res (6).JPG,"(1494, 1908, 1560, 1974)",omer,0.7448,9.96,low_res,omer,0.7439,18.94,-0.09,8.98
omer_low_res (149).JPG,"(1420, 1816, 1514, 1910)",yoav,0.6216,10.12,low_res,omer,0.8099,28.93,18.83,18.80
omer_low_res (34).JPG,"(1610, 1959, 1670, 2019)",Unknown,0.5580,17.60,low_res,yoav,0.6503,25.15,9.23,7.55
omer_low_res (166).JPG,"(1449, 1856, 1519, 1926)",omer,0.6018,17.70,low_res,omer,0.7165,28.03,11.47,10.33
omer_low_res (167).JPG,"(1490, 1914, 1562, 1986)",Unknown,0.4517,17.65,low_res,Unknown,0.5423,27.97,9.06,10.32
omer_low_res (150).JPG,"(1429, 1804, 1515, 1890)",Unknown,0.5142,17.65,low_res,omer,0.9615,33.45,44.73,15.79
omer_low_res (138).jpg,"(0, 0, 224, 224)",other,0.9077,17.79,low_res,other,0.8739,129.21,-3.38,111.42
omer_low_res (111).jpg,"(0, 0, 224, 224)",other,0.8594,10.67,low_res,other,0.8175,122.01,-4.20,111.34
omer_low_res (10).JPG,"(1559, 1953, 1625, 2019)",Unknown,0.5575,17.62,low_res,Unknown,0.5262,26.89,-3.14,9.27
omer_low_res (69).JPG,"(1562, 1588, 1628, 1654)",yoav,0.6957,17.65,low_res,yoav,0.9631,26.57,26.74,8.91
omer_low_res (89).jpg,"(0, 0, 224, 224)",omer,0.9081,17.77,low_res,omer,0.9528,130.20,4.47,112.42
omer_low_res (8).JPG,"(1455, 1911, 1519, 1975)",yoav,0.9260,17.68,low_res,yoav,0.8534,26.40,-7.26,8.72
omer_low_res (143).jpg,"(0, 0, 224, 224)",other,0.7873,10.47,low_res,other,0.7101,122.93,-7.71,112.45
omer_low_res (118).jpg,"(0, 0, 224, 224)",omer,0.7864,17.84,low_res,omer,0.7900,129.97,0.36,112.13
omer_low_res (58).JPG,"(1601, 1922, 1663, 1984)",Unknown,0.5126,17.63,low_res,omer,0.7524,26.17,23.97,8.54
omer_low_res (144).jpg,"(0, 0, 224, 224)",other,0.8352,10.57,low_res,other,0.7905,122.99,-4.48,112.42
omer_low_res (61).JPG,"(1602, 1907, 1662, 1967)",Unknown,0.4810,17.62,low_res,Unknown,0.5316,24.94,5.06,7.31
omer_low_res (146).JPG,"(1430, 1801, 1520, 1891)",Unknown,0.5914,17.67,low_res,Unknown,0.5177,34.57,-7.38,16.89
omer_low_res (91).jpg,"(0, 0, 224, 224)",omer,0.9431,18.24,low_res,omer,0.9579,130.62,1.48,112.38
omer_low_res (44).JPG,"(1523, 1940, 1587, 2004)",Unknown,0.4002,17.60,low_res,Unknown,0.5338,26.27,13.35,8.68
omer_low_res (46).JPG,"(1603, 1921, 1667, 1985)",Unknown,0.5892,17.59,low_res,omer,0.7179,26.19,12.87,8.61
omer_low_res (26).JPG,"(1510, 1957, 1572, 2019)",other,0.6507,17.66,low_res,yoav,0.6486,26.24,-0.21,8.58
omer_low_res (130).jpg,"(4, 0, 224, 224)",other,0.7727,18.48,low_res,other,0.8255,134.88,5.29,116.39
omer_low_res (116).jpg,"(0, 0, 224, 224)",other,0.9115,18.03,low_res,other,0.8694,127.63,-4.21,109.60
omer_low_res (115).jpg,"(0, 0, 224, 224)",other,0.8489,9.62,low_res,other,0.8309,120.17,-1.80,110.56
omer_low_res (67).JPG,"(1615, 1593, 1677, 1655)",Unknown,0.5741,17.60,low_res,yoav,0.7183,25.95,14.42,8.35
omer_low_res (154).JPG,"(1428, 2007, 1516, 2095)",omer,0.9803,17.72,low_res,omer,0.9845,34.04,0.41,16.32


--- SUMMARY STATISTICS ---,
Metric,Value
Total Faces Processed,123
Basic Pipeline Accuracy,32.52%
Gated Pipeline Accuracy,40.65%
Net Accuracy Change,+8.13%
Average Time Basic (ms),15.81
Average Time Gated (ms),87.20
Time Cost of Gate (ms),71.39
Flips: Bad to Good (Fixed),12
Flips: Good to Bad (Ruined),2
Avg Conf Change (Both Correct),+2.44%
Avg Conf Change (Both Wrong),-1.97%
