Image,Face_Index,BASE_Name,BASE_Conf,BASE_Time(ms),Gate Decision,GATE_Name,GATE_Conf,GATE_Time(ms),Conf_Gain,Time_Cost(ms)
yoav_normal (71).JPG,"(1120, 1158, 2188, 2226)",Unknown,0.5708,23.79,normal,Unknown,0.5708,64.27,0.00,40.48
yoav_normal (84).JPG,"(965, 1263, 1821, 2119)",yoav,0.9654,21.88,normal,yoav,0.9654,51.62,0.00,29.74
yoav_normal (65).JPG,"(888, 1352, 1712, 2176)",yoav,0.9992,21.60,normal,yoav,0.9992,50.64,0.00,29.04
yoav_normal (56).JPG,"(941, 1270, 1847, 2176)",yoav,0.9742,22.37,normal,yoav,0.9742,54.53,0.00,32.17
yoav_normal (66).JPG,"(1042, 1311, 1818, 2087)",yoav,0.9989,21.20,normal,yoav,0.9989,47.63,0.00,26.42
yoav_normal (62).JPG,"(1110, 1068, 2280, 2238)",yoav,0.9994,25.04,normal,yoav,0.9994,72.23,0.00,47.19
yoav_normal (64).JPG,"(858, 1241, 1718, 2101)",yoav,0.8757,21.85,normal,yoav,0.8757,51.89,0.00,30.04
yoav_normal (89).jpg,"(0, 0, 224, 224)",yoav,0.9987,18.38,normal,yoav,0.9987,32.37,0.00,13.99
yoav_normal (33).jpg,"(0, 0, 224, 224)",yoav,0.9995,11.07,low_light,yoav,0.9994,24.52,-0.01,13.44
yoav_normal (75).JPG,"(1171, 1251, 2047, 2127)",yoav,0.9723,14.62,normal,yoav,0.9723,46.39,0.00,31.77
yoav_normal (20).jpg,"(0, 0, 224, 224)",yoav,0.9998,17.42,normal,yoav,0.9998,34.78,0.00,17.36
yoav_normal (9).jpg,"(0, 0, 224, 224)",yoav,0.9989,18.20,motion_blur,yoav,0.9996,34.94,0.07,16.74
yoav_normal (82).JPG,"(892, 1256, 1766, 2130)",yoav,0.9915,22.11,normal,yoav,0.9915,57.68,0.00,35.57


--- SUMMARY STATISTICS ---,
Metric,Value
Total Faces Processed,90
Basic Pipeline Accuracy,97.78%
Gated Pipeline Accuracy,97.78%
Net Accuracy Change,+0.00%
Average Time Basic (ms),17.96
Average Time Gated (ms),39.97
Time Cost of Gate (ms),22.01
Flips: Bad to Good (Fixed),0
Flips: Good to Bad (Ruined),0
Avg Conf Change (Both Correct),+0.00%
Avg Conf Change (Both Wrong),+0.00%
