Image,Face_Index,BASE_Name,BASE_Conf,BASE_Time(ms),Gate Decision,GATE_Name,GATE_Conf,GATE_Time(ms),Conf_Gain,Time_Cost(ms)
omer_motion_blur (31).jpg,"(0, 0, 224, 224)",Unknown,0.5778,10.91,motion_blur,yoav,0.8299,18.66,25.21,7.74
omer_motion_blur (80).jpg,"(48, 1482, 470, 1904)",yoav,0.7696,18.93,motion_blur,yoav,0.8008,39.30,3.12,20.36
omer_motion_blur (57).jpg,"(0, 0, 224, 224)",Unknown,0.5818,10.65,motion_blur,omer,0.8255,19.17,24.37,8.52
omer_motion_blur (34).jpg,"(0, 0, 224, 224)",Unknown,0.4853,12.39,motion_blur,yoav,0.7827,24.12,29.75,11.74
omer_motion_blur (69).jpg,"(0, 0, 224, 224)",Unknown,0.5566,13.08,motion_blur,omer,0.7744,24.37,21.77,11.29
omer_motion_blur (93).jpg,"(828, 1363, 1286, 1821)",yoav,0.9962,19.08,motion_blur,yoav,0.9951,40.94,-0.11,21.86
omer_motion_blur (14).jpg,"(915, 1356, 1313, 1754)",yoav,0.6710,18.99,normal,yoav,0.6710,33.84,0.00,14.85
omer_motion_blur (39).jpg,"(0, 0, 224, 224)",omer,0.7252,18.85,motion_blur,omer,0.8477,32.91,12.25,14.06
omer_motion_blur (116).jpg,"(732, 1642, 1118, 2028)",yoav,0.8475,18.70,motion_blur,yoav,0.9305,37.58,8.30,18.88
omer_motion_blur (28).jpg,"(0, 0, 224, 224)",omer,0.7699,17.76,motion_blur,omer,0.9569,33.77,18.69,16.00
omer_motion_blur (111).jpg,"(1303, 1670, 1791, 2158)",Unknown,0.5675,19.10,motion_blur,omer,0.8068,42.34,23.94,23.24
omer_motion_blur (87).jpg,"(956, 2337, 1510, 2891)",yoav,0.9288,19.63,motion_blur,yoav,0.8558,46.87,-7.29,27.24
omer_motion_blur (90).jpg,"(1037, 1789, 1559, 2311)",omer,0.8886,19.52,motion_blur,omer,0.9348,45.17,4.62,25.66
omer_motion_blur (128).jpg,"(887, 1763, 1251, 2127)",yoav,0.8617,18.48,motion_blur,yoav,0.7178,36.22,-14.39,17.73
omer_motion_blur (4).jpg,"(886, 1558, 1344, 2016)",yoav,0.8817,19.18,motion_blur,yoav,0.9522,41.36,7.04,22.18
omer_motion_blur (136).jpg,"(766, 2081, 1138, 2453)",yoav,0.8482,18.63,motion_blur,Unknown,0.5074,36.72,-34.08,18.10
omer_motion_blur (138).jpg,"(986, 1970, 1326, 2310)",other,0.8077,18.57,motion_blur,other,0.6293,35.44,-17.84,16.86
omer_motion_blur (6).jpg,"(686, 1894, 1296, 2504)",Unknown,0.5556,19.98,motion_blur,yoav,0.7229,50.22,16.73,30.24
omer_motion_blur (12).jpg,"(619, 1783, 977, 2141)",yoav,0.8646,18.59,motion_blur,yoav,0.9000,36.26,3.54,17.67
omer_motion_blur (46).jpg,"(0, 0, 224, 224)",omer,0.7792,9.93,motion_blur,omer,0.8785,18.80,9.93,8.88
omer_motion_blur (22).jpg,"(0, 0, 224, 224)",other,0.6388,12.56,motion_blur,Unknown,0.5342,24.05,-10.46,11.49
omer_motion_blur (21).jpg,"(600, 1553, 2004, 2957)",yoav,0.9818,28.05,normal,yoav,0.9818,95.63,0.00,67.58
omer_motion_blur (134).jpg,"(748, 2423, 1140, 2815)",yoav,0.6974,18.47,motion_blur,omer,0.7039,37.20,0.65,18.72
omer_motion_blur (110).jpg,"(1209, 1728, 1669, 2188)",Unknown,0.4848,19.02,motion_blur,Unknown,0.4920,41.26,0.71,22.24
omer_motion_blur (124).jpg,"(727, 1715, 1119, 2107)",omer,0.6680,18.53,motion_blur,omer,0.9032,37.63,23.52,19.10
omer_motion_blur (32).jpg,"(0, 0, 224, 224)",other,0.9084,10.48,motion_blur,other,0.6135,18.73,-29.49,8.24
omer_motion_blur (13).jpg,"(635, 1748, 983, 2096)",yoav,0.7671,18.49,motion_blur,yoav,0.9475,35.67,18.04,17.18
omer_motion_blur (79).jpg,"(92, 1509, 508, 1925)",yoav,0.9165,18.77,motion_blur,yoav,0.9422,38.46,2.57,19.69
omer_motion_blur (41).jpg,"(0, 0, 224, 224)",other,0.7145,17.88,motion_blur,Unknown,0.5393,34.98,-17.52,17.10
omer_motion_blur (68).jpg,"(0, 0, 224, 224)",omer,0.6231,10.37,motion_blur,omer,0.7334,20.27,11.03,9.90
omer_motion_blur (42).jpg,"(0, 0, 224, 224)",yoav,0.6368,13.09,motion_blur,yoav,0.8811,24.57,24.43,11.48
omer_motion_blur (23).jpg,"(0, 0, 224, 224)",Unknown,0.5659,13.49,motion_blur,omer,0.8357,24.87,26.99,11.38
omer_motion_blur (95).jpg,"(1210, 2081, 1754, 2625)",yoav,0.7078,19.64,motion_blur,yoav,0.6353,45.59,-7.25,25.95
omer_motion_blur (16).jpg,"(1081, 1582, 1593, 2094)",yoav,0.7754,19.29,motion_blur,Unknown,0.5474,43.99,-22.80,24.71
omer_motion_blur (37).jpg,"(0, 0, 224, 224)",other,0.6026,17.46,motion_blur,omer,0.8614,31.15,25.88,13.69
omer_motion_blur (27).jpg,"(0, 0, 224, 224)",yoav,0.8371,17.46,motion_blur,yoav,0.8777,31.20,4.06,13.74
omer_motion_blur (113).jpg,"(817, 1287, 1511, 1981)",yoav,0.9352,20.62,motion_blur,yoav,0.9464,56.66,1.12,36.04
omer_motion_blur (121).jpg,"(1080, 1616, 1504, 2040)",yoav,0.8371,18.89,motion_blur,yoav,0.8301,39.13,-0.70,20.24
omer_motion_blur (84).jpg,"(381, 91, 935, 645)",yoav,0.9149,19.60,motion_blur,yoav,0.7789,46.70,-13.60,27.11
omer_motion_blur (60).jpg,"(0, 0, 224, 224)",Unknown,0.3859,13.41,motion_blur,Unknown,0.5548,20.94,16.90,7.54
omer_motion_blur (125).jpg,"(1033, 1594, 1443, 2004)",omer,0.6066,18.79,motion_blur,Unknown,0.5620,38.47,-4.46,19.68
omer_motion_blur (38).jpg,"(0, 0, 224, 224)",Unknown,0.5580,18.74,motion_blur,omer,0.8470,34.29,28.90,15.55
omer_motion_blur (126).jpg,"(902, 1577, 1280, 1955)",yoav,0.8044,18.60,motion_blur,yoav,0.8746,36.95,7.02,18.34
omer_motion_blur (53).jpg,"(0, 0, 224, 224)",Unknown,0.5588,18.43,motion_blur,Unknown,0.5936,33.12,3.48,14.68
omer_motion_blur (78).jpg,"(467, 1524, 879, 1936)",yoav,0.9717,18.85,motion_blur,yoav,0.9217,38.95,-5.00,20.09
omer_motion_blur (52).jpg,"(0, 0, 224, 224)",Unknown,0.5557,10.41,motion_blur,yoav,0.6748,19.11,11.90,8.70
omer_motion_blur (19).jpg,"(571, 1525, 1513, 2467)",Unknown,0.3469,22.64,motion_blur,Unknown,0.4193,79.07,7.24,56.43
omer_motion_blur (18).jpg,"(606, 1603, 1202, 2199)",yoav,0.7849,19.90,motion_blur,yoav,0.8306,49.13,4.56,29.23
omer_motion_blur (33).jpg,"(0, 0, 224, 224)",yoav,0.7369,18.30,motion_blur,yoav,0.7509,34.40,1.40,16.10
omer_motion_blur (51).jpg,"(0, 0, 224, 224)",Unknown,0.4737,9.85,motion_blur,omer,0.6805,19.87,20.69,10.02
omer_motion_blur (83).jpg,"(140, 765, 628, 1253)",yoav,0.9984,19.13,motion_blur,yoav,0.9809,42.60,-1.75,23.46
omer_motion_blur (56).jpg,"(0, 0, 224, 224)",other,0.7599,18.55,motion_blur,yoav,0.7983,32.74,3.84,14.18
omer_motion_blur (7).jpg,"(892, 1799, 1488, 2395)",yoav,0.8196,19.87,motion_blur,yoav,0.8713,49.15,5.17,29.28
omer_motion_blur (135).jpg,"(1293, 1608, 1669, 1984)",yoav,0.9967,18.74,normal,yoav,0.9967,33.51,0.00,14.77
omer_motion_blur (120).jpg,"(777, 1254, 1201, 1678)",yoav,0.9761,18.89,motion_blur,yoav,0.8994,39.27,-7.67,20.39
omer_motion_blur (67).jpg,"(0, 0, 224, 224)",Unknown,0.4989,17.84,motion_blur,omer,0.6174,34.33,11.84,16.49
omer_motion_blur (67).jpg,"(0, 0, 191, 224)",Unknown,0.4852,19.78,motion_blur,Unknown,0.5795,22.36,9.43,2.58
omer_motion_blur (105).jpg,"(996, 1422, 1536, 1962)",yoav,0.8782,19.77,motion_blur,yoav,0.6469,45.80,-23.13,26.02
omer_motion_blur (137).jpg,"(725, 1461, 1131, 1867)",yoav,0.6505,18.74,motion_blur,yoav,0.8526,38.36,20.21,19.62
omer_motion_blur (36).jpg,"(0, 0, 224, 224)",omer,0.6809,10.19,motion_blur,omer,0.9101,18.73,22.92,8.53
omer_motion_blur (17).jpg,"(781, 1439, 1355, 2013)",omer,0.6822,19.68,motion_blur,Unknown,0.5867,47.55,-9.55,27.87
omer_motion_blur (44).jpg,"(0, 0, 224, 224)",other,0.7431,17.95,motion_blur,Unknown,0.4153,33.51,-32.78,15.56
omer_motion_blur (72).jpg,"(0, 0, 224, 224)",omer,0.7155,10.14,motion_blur,omer,0.8952,18.25,17.97,8.11
omer_motion_blur (92).jpg,"(1194, 1603, 1678, 2087)",yoav,0.9458,19.23,motion_blur,yoav,0.8451,42.48,-10.08,23.25
omer_motion_blur (64).jpg,"(0, 0, 224, 224)",omer,0.8787,11.21,motion_blur,omer,0.9473,20.12,6.86,8.91
omer_motion_blur (73).jpg,"(0, 0, 223, 224)",Unknown,0.4981,13.44,motion_blur,omer,0.9585,25.91,46.04,12.47
omer_motion_blur (35).jpg,"(0, 0, 224, 224)",omer,0.9167,13.54,motion_blur,omer,0.9399,24.63,2.32,11.09
omer_motion_blur (88).jpg,"(1458, 927, 2052, 1521)",yoav,0.7252,16.09,motion_blur,omer,0.7295,43.45,0.44,27.36
omer_motion_blur (109).jpg,"(854, 1483, 1314, 1943)",omer,0.8805,19.14,low_light,omer,0.6803,42.47,-20.02,23.33
omer_motion_blur (20).jpg,"(842, 1853, 1896, 2907)",yoav,0.9355,30.24,motion_blur,yoav,0.9780,91.70,4.24,61.46
omer_motion_blur (26).jpg,"(9, 0, 224, 224)",other,0.7154,10.87,motion_blur,Unknown,0.5296,20.39,-18.58,9.52
omer_motion_blur (65).jpg,"(0, 0, 224, 224)",omer,0.6476,13.14,motion_blur,Unknown,0.4923,24.06,-15.53,10.92
omer_motion_blur (132).jpg,"(975, 2580, 1343, 2948)",yoav,0.8475,18.55,motion_blur,Unknown,0.5565,36.64,-29.09,18.09
omer_motion_blur (54).jpg,"(0, 0, 224, 224)",Unknown,0.4864,9.53,motion_blur,Unknown,0.5984,18.46,11.20,8.94
omer_motion_blur (74).jpg,"(0, 0, 224, 224)",Unknown,0.5253,13.25,motion_blur,omer,0.6603,24.14,13.50,10.89
omer_motion_blur (94).jpg,"(837, 1979, 1355, 2497)",yoav,0.9305,19.26,motion_blur,yoav,0.9440,44.19,1.35,24.94
omer_motion_blur (86).jpg,"(1015, 1297, 1543, 1825)",yoav,0.8124,19.40,motion_blur,yoav,0.8161,44.93,0.37,25.53
omer_motion_blur (97).jpg,"(272, 1392, 850, 1970)",yoav,0.9617,19.79,motion_blur,yoav,0.9506,48.09,-1.11,28.30
omer_motion_blur (129).jpg,"(747, 1858, 1087, 2198)",omer,0.8327,18.54,motion_blur,Unknown,0.5716,35.45,-26.11,16.91
omer_motion_blur (99).jpg,"(1510, 1730, 2098, 2318)",yoav,0.9289,19.68,motion_blur,yoav,0.8218,48.28,-10.72,28.59
omer_motion_blur (98).jpg,"(1181, 889, 1819, 1527)",yoav,0.8791,20.14,motion_blur,yoav,0.8157,52.07,-6.34,31.93
omer_motion_blur (30).jpg,"(13, 0, 224, 224)",other,0.7500,11.54,motion_blur,other,0.6238,20.17,-12.62,8.64
omer_motion_blur (122).jpg,"(616, 1940, 1020, 2344)",yoav,0.8840,18.79,motion_blur,yoav,0.8477,38.58,-3.63,19.79
omer_motion_blur (8).jpg,"(850, 1815, 1452, 2417)",yoav,0.9873,19.98,motion_blur,yoav,0.9911,50.00,0.38,30.03
omer_motion_blur (133).jpg,"(882, 2255, 1280, 2653)",yoav,0.7968,18.80,motion_blur,yoav,0.8611,38.24,6.43,19.44
omer_motion_blur (9).jpg,"(800, 1543, 1370, 2113)",yoav,0.9998,19.86,motion_blur,yoav,0.9998,48.35,0.00,28.48
omer_motion_blur (15).jpg,"(1088, 1485, 1572, 1969)",yoav,0.9444,19.21,normal,yoav,0.9444,36.29,0.00,17.08
omer_motion_blur (43).jpg,"(0, 0, 224, 224)",Unknown,0.5723,17.41,motion_blur,omer,0.7601,35.45,18.78,18.04
omer_motion_blur (117).jpg,"(884, 1620, 1270, 2006)",other,0.8863,18.79,motion_blur,Unknown,0.5999,37.53,-28.64,18.75
omer_motion_blur (106).jpg,"(976, 1613, 1474, 2111)",yoav,0.7817,19.33,motion_blur,yoav,0.6809,43.72,-10.08,24.39
omer_motion_blur (70).jpg,"(0, 0, 224, 224)",yoav,0.9699,17.55,motion_blur,yoav,0.7786,33.56,-19.13,16.01
omer_motion_blur (59).jpg,"(0, 0, 224, 224)",yoav,0.7925,11.07,motion_blur,Unknown,0.5407,20.60,-25.19,9.53
omer_motion_blur (91).jpg,"(1020, 1248, 1560, 1788)",yoav,0.9018,19.45,motion_blur,yoav,0.9211,45.45,1.94,26.00
omer_motion_blur (49).jpg,"(0, 0, 224, 224)",other,0.8301,10.74,motion_blur,Unknown,0.4598,18.58,-37.04,7.83
omer_motion_blur (89).jpg,"(521, 1248, 1043, 1770)",yoav,0.7132,19.40,motion_blur,yoav,0.8654,44.66,15.22,25.26
omer_motion_blur (24).jpg,"(0, 0, 224, 224)",other,0.9202,10.73,motion_blur,other,0.6778,19.10,-24.23,8.37


--- SUMMARY STATISTICS ---,
Metric,Value
Total Faces Processed,115
Basic Pipeline Accuracy,15.65%
Gated Pipeline Accuracy,25.22%
Net Accuracy Change,+9.57%
Average Time Basic (ms),17.02
Average Time Gated (ms),36.38
Time Cost of Gate (ms),19.36
Flips: Bad to Good (Fixed),15
Flips: Good to Bad (Ruined),4
Avg Conf Change (Both Correct),+11.27%
Avg Conf Change (Both Wrong),-3.17%
