Image,Face_Index,BASE_Name,BASE_Conf,BASE_Time(ms),Gate Decision,GATE_Name,GATE_Conf,GATE_Time(ms),Conf_Gain,Time_Cost(ms)
omer_low_light (39).JPG,"(1273, 1731, 1785, 2243)",omer,0.9157,54.52,low_light,omer,0.9933,65.53,7.76,11.01
omer_low_light (40).JPG,"(1349, 1761, 1899, 2311)",omer,0.6829,40.45,low_light,omer,0.9980,56.62,31.51,16.17
omer_low_light (41).JPG,"(1374, 1671, 1922, 2219)",omer,0.9591,42.13,low_light,omer,0.9972,50.59,3.81,8.46
omer_low_light (42).JPG,"(1522, 1766, 2010, 2254)",omer,0.6813,52.53,low_light,omer,0.9029,52.87,22.17,0.34
omer_low_light (43).JPG,"(1460, 1888, 1902, 2330)",Unknown,0.5546,42.52,low_light,omer,0.9978,46.00,44.31,3.48
omer_low_light (44).JPG,"(1416, 1935, 1836, 2355)",omer,0.7259,55.83,low_light,Unknown,0.5481,44.25,-17.78,-11.58
omer_low_light (45).JPG,"(1497, 1861, 1897, 2261)",omer,0.9615,50.22,low_light,omer,0.9979,46.19,3.64,-4.03
omer_low_light (46).JPG,"(1447, 1718, 1825, 2096)",omer,0.9178,52.52,low_light,omer,0.9892,44.00,7.14,-8.52
omer_low_light (47).JPG,"(1475, 1700, 1851, 2076)",omer,0.9566,50.06,low_light,omer,0.9482,44.59,-0.84,-5.47
omer_low_light (48).JPG,"(1443, 1742, 1809, 2108)",omer,0.7452,54.62,low_light,omer,0.9182,44.62,17.29,-9.99
omer_low_light (49).JPG,"(1339, 1746, 1681, 2088)",omer,0.8913,52.08,low_light,omer,0.8480,42.16,-4.34,-9.92
omer_low_light (50).JPG,"(1368, 1758, 1718, 2108)",omer,0.8852,36.82,low_light,omer,0.9101,41.64,2.48,4.82
omer_low_light (51).JPG,"(1357, 1786, 1703, 2132)",Unknown,0.5775,43.92,low_light,omer,0.9411,64.64,36.37,20.72
omer_low_light (52).JPG,"(1282, 1759, 1644, 2121)",omer,0.9095,41.00,low_light,omer,0.9594,48.52,5.00,7.52
omer_low_light (53).JPG,"(1406, 1765, 1766, 2125)",omer,0.8404,41.01,low_light,omer,0.9837,42.00,14.33,0.99
omer_low_light (54).JPG,"(1239, 1717, 1599, 2077)",omer,0.7646,47.81,low_light,omer,0.9829,42.74,21.83,-5.07
omer_low_light (55).JPG,"(1225, 1701, 1583, 2059)",omer,0.9635,49.47,low_light,omer,0.8303,42.69,-13.33,-6.78
omer_low_light (56).JPG,"(1212, 1314, 1600, 1702)",omer,0.9555,41.99,low_light,omer,0.9959,44.53,4.05,2.53
omer_low_light (57).JPG,"(1349, 1168, 1755, 1574)",omer,0.7517,44.08,low_light,omer,0.9771,47.07,22.54,2.99
omer_low_light (58).JPG,"(1370, 1415, 1764, 1809)",omer,0.7397,46.61,low_light,omer,0.9921,44.85,25.24,-1.76
omer_low_light (59).JPG,"(1383, 1423, 1777, 1817)",omer,0.9577,59.28,low_light,omer,0.9482,49.62,-0.95,-9.65
omer_low_light (60).JPG,"(1356, 1589, 1764, 1997)",omer,0.9851,41.84,low_light,omer,0.9969,50.68,1.19,8.83
omer_low_light (61).JPG,"(1396, 1798, 1804, 2206)",yoav,0.6961,36.80,low_light,omer,0.9466,46.03,25.04,9.23
omer_low_light (62).JPG,"(1369, 1883, 1853, 2367)",omer,0.8123,51.13,low_light,omer,0.9988,49.09,18.65,-2.05
omer_low_light (63).JPG,"(1350, 1877, 1854, 2381)",omer,0.6554,50.97,low_light,omer,0.6243,52.18,-3.11,1.21
omer_low_light (64).JPG,"(1343, 1904, 1929, 2490)",Unknown,0.5047,48.99,low_light,omer,0.9476,53.44,44.29,4.45
omer_low_light (65).JPG,"(1378, 1727, 2048, 2397)",Unknown,0.5810,47.00,low_light,omer,0.9201,57.43,33.91,10.43
omer_low_light (66).JPG,"(1307, 1773, 2035, 2501)",omer,0.8754,39.58,low_light,omer,0.8941,62.15,1.87,22.57
omer_low_light (67).JPG,"(1242, 1735, 1960, 2453)",omer,0.9328,38.30,low_light,omer,0.9683,66.92,3.55,28.62
omer_low_light (68).JPG,"(1223, 1753, 1931, 2461)",omer,0.7969,38.32,low_light,omer,0.9946,60.85,19.76,22.54
omer_low_light (69).JPG,"(1181, 1282, 1897, 1998)",omer,0.9308,41.11,low_light,omer,0.9740,71.34,4.32,30.23
omer_low_light (70).JPG,"(1165, 1416, 1835, 2086)",omer,0.6478,38.00,low_light,omer,0.9767,58.51,32.88,20.51
omer_low_light (71).JPG,"(1090, 1294, 1910, 2114)",omer,0.6217,42.85,low_light,omer,0.9496,69.60,32.79,26.75
omer_low_light (72).JPG,"(1022, 1388, 1874, 2240)",Unknown,0.5699,39.13,low_light,omer,0.8557,72.80,28.58,33.67
omer_low_light (73).JPG,"(837, 1470, 1689, 2322)",omer,0.9582,42.16,low_light,omer,0.9911,78.01,3.28,35.84
omer_low_light (74).JPG,"(911, 1262, 1751, 2102)",omer,0.8347,43.33,low_light,omer,0.7324,76.33,-10.23,33.00
omer_low_light (75).JPG,"(1246, 1113, 2118, 1985)",omer,0.8614,44.33,low_light,omer,0.9935,81.41,13.21,37.08
omer_low_light (76).JPG,"(1197, 1538, 2017, 2358)",omer,0.9922,43.19,low_light,omer,0.9989,68.77,0.68,25.57
omer_low_light (77).JPG,"(1134, 1448, 1964, 2278)",omer,0.9272,43.17,low_light,omer,0.9754,71.62,4.82,28.45
omer_low_light (78).JPG,"(1058, 1101, 2050, 2093)",omer,0.9757,52.00,low_light,omer,0.9984,95.92,2.28,43.92
omer_low_light (79).JPG,"(1233, 1339, 2125, 2231)",omer,0.7794,40.57,low_light,omer,0.9890,90.25,20.96,49.67
omer_low_light (80).JPG,"(1295, 1395, 2147, 2247)",omer,0.8160,52.52,low_light,omer,0.9984,84.52,18.24,32.00
omer_low_light (81).JPG,"(1315, 1390, 2165, 2240)",omer,0.8109,45.97,low_light,omer,0.9971,80.21,18.61,34.24
omer_low_light (82).JPG,"(1170, 1296, 2056, 2182)",omer,0.9516,54.14,low_light,omer,0.9928,82.68,4.12,28.54
omer_low_light (83).JPG,"(978, 1005, 1986, 2013)",omer,0.7818,63.64,low_light,omer,0.9970,92.78,21.52,29.15
omer_low_light (84).JPG,"(871, 1290, 1883, 2302)",yoav,0.6492,41.83,low_light,omer,0.9999,101.74,35.07,59.91
omer_low_light (85).JPG,"(998, 1438, 1924, 2364)",omer,0.8761,39.88,low_light,omer,0.9996,77.60,12.35,37.73
omer_low_light (86).JPG,"(1109, 1497, 1997, 2385)",omer,0.9263,41.05,low_light,omer,0.9999,74.55,7.36,33.50
omer_low_light (87).JPG,"(1133, 1528, 1989, 2384)",omer,0.9530,38.96,low_light,omer,0.9998,71.65,4.68,32.70
omer_low_light (88).JPG,"(1143, 1642, 1979, 2478)",omer,0.9212,40.89,low_light,omer,1.0000,71.40,7.88,30.52
omer_low_light (89).JPG,"(1207, 1590, 2033, 2416)",Unknown,0.5499,39.94,low_light,omer,0.9994,71.38,44.95,31.44
omer_low_light (90).JPG,"(1384, 1574, 2118, 2308)",omer,0.6046,38.80,low_light,omer,0.9917,62.69,38.71,23.89
omer_low_light (91).JPG,"(1232, 1648, 1960, 2376)",omer,0.8738,42.10,low_light,omer,0.9695,62.14,9.57,20.04
omer_low_light (92).JPG,"(1362, 1578, 2066, 2282)",omer,0.9789,45.24,low_light,omer,0.9997,59.67,2.08,14.43
omer_low_light (93).JPG,"(1358, 1591, 2110, 2343)",omer,0.8959,44.30,low_light,omer,0.9999,63.68,10.39,19.38
omer_low_light (96).jpg,"(0, 0, 224, 224)",other,0.9335,36.10,low_light,other,0.6234,59.92,-31.00,23.83
omer_low_light (97).jpg,"(0, 2, 224, 224)",omer,0.9741,35.77,low_light,omer,0.8546,68.31,-11.95,32.53
omer_low_light (99).jpg,"(0, 0, 224, 224)",omer,0.8778,35.85,low_light,omer,0.9299,59.67,5.22,23.82


--- SUMMARY STATISTICS ---,
Metric,Value
Total Faces Processed,123
Basic Pipeline Accuracy,79.67%
Gated Pipeline Accuracy,91.06%
Net Accuracy Change,+11.38%
Average Time Basic (ms),43.66
Average Time Gated (ms),63.81
Time Cost of Gate (ms),20.16
Flips: Bad to Good (Fixed),16
Flips: Good to Bad (Ruined),2
Avg Conf Change (Both Correct),+9.29%
Avg Conf Change (Both Wrong),-10.87%
