Image,Face_Index,BASE_Name,BASE_Conf,BASE_Time(ms),Gate Decision,GATE_Name,GATE_Conf,GATE_Time(ms),Conf_Gain,Time_Cost(ms)
omer_motion_blur (31).jpg,"(0, 0, 224, 224)",other,0.7164,34.98,motion_blur,Unknown,0.4845,59.23,-23.19,24.26
omer_motion_blur (32).jpg,"(0, 0, 224, 224)",Unknown,0.5644,36.48,motion_blur,omer,0.8543,59.99,28.99,23.51
omer_motion_blur (33).jpg,"(0, 0, 224, 224)",Unknown,0.3689,34.54,motion_blur,omer,0.6328,59.92,26.38,25.38
omer_motion_blur (34).jpg,"(0, 0, 224, 224)",Unknown,0.5319,34.83,motion_blur,omer,0.7126,58.43,18.07,23.60
omer_motion_blur (35).jpg,"(0, 0, 224, 224)",omer,0.9910,34.00,motion_blur,omer,0.9965,62.71,0.55,28.71
omer_motion_blur (36).jpg,"(0, 0, 224, 224)",omer,0.9328,34.58,motion_blur,omer,0.9802,57.87,4.74,23.29
omer_motion_blur (37).jpg,"(0, 0, 224, 224)",Unknown,0.5568,36.06,motion_blur,omer,0.8581,57.29,30.13,21.23
omer_motion_blur (38).jpg,"(0, 0, 224, 224)",omer,0.9162,36.17,motion_blur,omer,0.9861,58.82,6.99,22.65
omer_motion_blur (39).jpg,"(0, 0, 224, 224)",omer,0.9161,35.96,motion_blur,omer,0.9744,58.57,5.82,22.61
omer_motion_blur (4).jpg,"(886, 1558, 1344, 2016)",Unknown,0.5908,42.52,motion_blur,yoav,0.6810,73.26,9.03,30.74
omer_motion_blur (40).jpg,"(0, 0, 224, 224)",Unknown,0.5067,38.35,motion_blur,omer,0.9613,68.88,45.46,30.53
omer_motion_blur (41).jpg,"(0, 0, 224, 224)",Unknown,0.5744,40.80,motion_blur,omer,0.9262,69.60,35.18,28.80
omer_motion_blur (42).jpg,"(0, 0, 224, 224)",Unknown,0.3753,36.16,motion_blur,omer,0.6969,59.96,32.16,23.81
omer_motion_blur (43).jpg,"(0, 0, 224, 224)",omer,0.7722,36.00,motion_blur,omer,0.8923,60.51,12.01,24.52
omer_motion_blur (44).jpg,"(0, 0, 224, 224)",omer,0.6446,36.69,motion_blur,omer,0.8718,59.35,22.72,22.67
omer_motion_blur (46).jpg,"(0, 0, 224, 224)",omer,0.8487,35.85,motion_blur,omer,0.9656,58.26,11.69,22.41
omer_motion_blur (47).jpg,"(0, 0, 224, 224)",Unknown,0.4145,34.87,motion_blur,omer,0.8007,60.90,38.62,26.03
omer_motion_blur (49).jpg,"(0, 0, 224, 224)",other,0.7568,44.19,motion_blur,omer,0.6586,65.47,-9.82,21.28
omer_motion_blur (51).jpg,"(0, 0, 224, 224)",omer,0.6959,41.35,motion_blur,omer,0.9036,61.12,20.77,19.77
omer_motion_blur (52).jpg,"(0, 0, 224, 224)",Unknown,0.4274,71.03,motion_blur,yoav,0.7371,116.69,30.97,45.67
omer_motion_blur (53).jpg,"(0, 0, 224, 224)",Unknown,0.5088,74.58,motion_blur,Unknown,0.5677,99.66,5.89,25.08
omer_motion_blur (54).jpg,"(0, 0, 224, 224)",Unknown,0.4986,37.82,motion_blur,omer,0.6953,61.46,19.66,23.64
omer_motion_blur (56).jpg,"(0, 0, 224, 224)",other,0.7440,36.39,motion_blur,omer,0.6849,59.05,-5.91,22.66
omer_motion_blur (57).jpg,"(0, 0, 224, 224)",omer,0.8907,41.53,motion_blur,omer,0.9498,67.62,5.91,26.09
omer_motion_blur (58).jpg,"(0, 0, 224, 224)",Unknown,0.3866,35.51,motion_blur,Unknown,0.5062,60.01,11.96,24.49
omer_motion_blur (59).jpg,"(0, 0, 224, 224)",Unknown,0.5837,36.48,motion_blur,omer,0.6718,61.59,8.80,25.10
omer_motion_blur (6).jpg,"(686, 1894, 1296, 2504)",Unknown,0.4876,37.15,motion_blur,Unknown,0.5670,74.75,7.94,37.60
omer_motion_blur (60).jpg,"(0, 0, 224, 224)",omer,0.6298,34.86,motion_blur,omer,0.7811,58.81,15.12,23.95
omer_motion_blur (61).jpg,"(0, 0, 224, 224)",Unknown,0.4739,35.81,motion_blur,omer,0.8614,58.78,38.75,22.96
omer_motion_blur (62).jpg,"(0, 0, 224, 224)",other,0.7096,34.54,motion_blur,omer,0.7893,58.02,7.97,23.49
omer_motion_blur (64).jpg,"(0, 0, 224, 224)",omer,0.9725,34.52,motion_blur,omer,0.9841,66.04,1.15,31.52
omer_motion_blur (65).jpg,"(0, 0, 224, 224)",omer,0.8927,34.52,motion_blur,omer,0.8819,58.94,-1.08,24.41
omer_motion_blur (66).jpg,"(0, 0, 224, 224)",omer,0.6709,34.51,motion_blur,omer,0.8024,58.44,13.14,23.92
omer_motion_blur (67).jpg,"(0, 0, 224, 224)",Unknown,0.4589,34.89,motion_blur,omer,0.7268,58.06,26.80,23.18
omer_motion_blur (67).jpg,"(0, 0, 191, 224)",Unknown,0.4165,41.32,motion_blur,omer,0.6764,58.51,25.99,17.19
omer_motion_blur (68).jpg,"(0, 0, 224, 224)",omer,0.8453,35.14,motion_blur,omer,0.9254,58.08,8.01,22.94
omer_motion_blur (69).jpg,"(0, 0, 224, 224)",omer,0.8051,34.70,motion_blur,omer,0.9491,57.91,14.40,23.21
omer_motion_blur (7).jpg,"(892, 1799, 1488, 2395)",Unknown,0.4276,36.00,motion_blur,omer,0.6057,76.67,17.81,40.67
omer_motion_blur (70).jpg,"(0, 0, 224, 224)",yoav,0.7295,34.97,motion_blur,omer,0.7709,59.51,4.14,24.54
omer_motion_blur (71).jpg,"(0, 0, 224, 224)",omer,0.6159,35.02,motion_blur,omer,0.7997,57.53,18.39,22.51
omer_motion_blur (72).jpg,"(0, 0, 224, 224)",omer,0.8232,34.86,motion_blur,omer,0.8997,60.28,7.64,25.43
omer_motion_blur (73).jpg,"(0, 0, 223, 224)",Unknown,0.5473,36.01,motion_blur,omer,0.9920,58.42,44.47,22.42
omer_motion_blur (74).jpg,"(0, 0, 224, 224)",Unknown,0.4930,34.04,motion_blur,omer,0.9128,58.59,41.98,24.55
omer_motion_blur (75).jpg,"(744, 1596, 1310, 2162)",omer,0.9149,36.83,normal,omer,0.9149,68.04,0.00,31.22
omer_motion_blur (77).jpg,"(981, 1570, 1383, 1972)",omer,0.6070,36.92,motion_blur,omer,0.7919,70.77,18.49,33.85
omer_motion_blur (78).jpg,"(466, 1524, 878, 1936)",Unknown,0.5543,39.51,motion_blur,omer,0.7049,72.57,15.06,33.05
omer_motion_blur (79).jpg,"(92, 1509, 508, 1925)",omer,0.6593,36.83,motion_blur,Unknown,0.5565,72.26,-10.27,35.43
omer_motion_blur (8).jpg,"(850, 1815, 1452, 2417)",yoav,0.6814,37.85,low_light,yoav,0.7666,82.69,8.51,44.85
omer_motion_blur (80).jpg,"(48, 1482, 470, 1904)",omer,0.7050,37.33,motion_blur,omer,0.7706,73.31,6.56,35.99
omer_motion_blur (81).jpg,"(762, 1499, 1198, 1935)",omer,0.6332,37.00,motion_blur,Unknown,0.5366,71.33,-9.67,34.32
omer_motion_blur (82).jpg,"(285, 902, 761, 1378)",omer,0.6604,37.62,low_light,omer,0.7732,83.85,11.28,46.23
omer_motion_blur (83).jpg,"(140, 765, 628, 1253)",yoav,0.9582,36.92,low_light,yoav,0.7833,83.93,-17.49,47.01
omer_motion_blur (84).jpg,"(381, 91, 935, 645)",omer,0.7891,42.67,low_light,omer,0.9083,86.15,11.91,43.48
omer_motion_blur (85).jpg,"(571, 29, 1145, 603)",omer,0.9930,41.00,normal,omer,0.9930,82.03,0.00,41.03
omer_motion_blur (86).jpg,"(1015, 1297, 1543, 1825)",omer,0.6333,42.17,motion_blur,Unknown,0.5773,75.94,-5.60,33.77
omer_motion_blur (87).jpg,"(956, 2337, 1510, 2891)",omer,0.6908,38.03,motion_blur,omer,0.8515,76.54,16.07,38.51
omer_motion_blur (88).jpg,"(1458, 927, 2052, 1521)",omer,0.8510,37.66,normal,omer,0.8510,75.82,0.00,38.16
omer_motion_blur (89).jpg,"(521, 1248, 1043, 1770)",omer,0.6790,37.54,motion_blur,Unknown,0.5502,71.78,-12.88,34.25
omer_motion_blur (9).jpg,"(800, 1543, 1370, 2113)",yoav,0.9883,41.45,motion_blur,yoav,0.9782,83.05,-1.01,41.60
omer_motion_blur (90).jpg,"(1037, 1789, 1559, 2311)",omer,0.9882,39.00,low_light,omer,0.9972,82.47,0.90,43.46
omer_motion_blur (91).jpg,"(1020, 1248, 1560, 1788)",omer,0.6273,37.65,motion_blur,Unknown,0.5669,74.09,-6.04,36.44
omer_motion_blur (92).jpg,"(1194, 1603, 1678, 2087)",omer,0.6315,36.01,low_light,omer,0.7327,80.52,10.13,44.51
omer_motion_blur (93).jpg,"(828, 1363, 1286, 1821)",yoav,0.9145,40.97,motion_blur,yoav,0.8184,79.52,-9.60,38.55
omer_motion_blur (94).jpg,"(837, 1979, 1355, 2497)",omer,0.7090,36.58,low_light,omer,0.7529,75.99,4.40,39.41
omer_motion_blur (95).jpg,"(1210, 2081, 1754, 2625)",omer,0.9315,37.00,motion_blur,omer,0.9349,84.24,0.34,47.24
omer_motion_blur (96).jpg,"(1322, 1946, 1892, 2516)",Unknown,0.5632,40.51,low_light,omer,0.9623,84.05,39.91,43.54
omer_motion_blur (97).jpg,"(272, 1392, 850, 1970)",Unknown,0.5998,41.55,motion_blur,omer,0.6862,80.22,8.64,38.67
omer_motion_blur (98).jpg,"(1181, 889, 1819, 1527)",Unknown,0.5397,37.53,motion_blur,Unknown,0.5544,88.87,1.48,51.34
omer_motion_blur (99).jpg,"(1510, 1730, 2098, 2318)",omer,0.6187,37.00,low_light,omer,0.8355,77.52,21.68,40.52


--- SUMMARY STATISTICS ---,
Metric,Value
Total Faces Processed,115
Basic Pipeline Accuracy,58.26%
Gated Pipeline Accuracy,77.39%
Net Accuracy Change,+19.13%
Average Time Basic (ms),38.94
Average Time Gated (ms),73.45
Time Cost of Gate (ms),34.51
Flips: Bad to Good (Fixed),28
Flips: Good to Bad (Ruined),6
Avg Conf Change (Both Correct),+7.26%
Avg Conf Change (Both Wrong),-1.39%
