Image,Face_Index,BASE_Name,BASE_Conf,BASE_Time(ms),Gate Decision,GATE_Name,GATE_Conf,GATE_Time(ms),Conf_Gain,Time_Cost(ms)
omer_low_res (49).JPG,"(1542, 1861, 1610, 1929)",other,0.7179,39.05,low_res,omer,0.9019,47.70,18.40,8.66
omer_low_res (5).JPG,"(1523, 1923, 1593, 1993)",omer,0.9263,35.00,low_res,omer,0.9707,42.55,4.44,7.55
omer_low_res (54).JPG,"(1633, 1835, 1697, 1899)",omer,0.8963,33.88,low_res,omer,0.9675,41.19,7.12,7.31
omer_low_res (56).JPG,"(1599, 1913, 1665, 1979)",Unknown,0.5183,37.88,low_res,omer,0.9443,45.17,42.60,7.29
omer_low_res (57).JPG,"(1609, 1916, 1673, 1980)",omer,0.8809,39.12,low_res,omer,0.8069,48.70,-7.40,9.58
omer_low_res (58).JPG,"(1601, 1922, 1663, 1984)",omer,0.7868,36.03,low_res,omer,0.9156,39.62,12.88,3.59
omer_low_res (6).JPG,"(1494, 1908, 1560, 1974)",omer,0.9658,34.93,low_res,omer,0.9926,40.71,2.68,5.78
omer_low_res (60).JPG,"(1557, 1868, 1627, 1938)",Unknown,0.4503,34.97,low_res,omer,0.9824,42.10,53.21,7.13
omer_low_res (61).JPG,"(1602, 1907, 1662, 1967)",Unknown,0.4391,35.09,low_res,omer,0.8112,39.73,37.22,4.64
omer_low_res (67).JPG,"(1615, 1593, 1677, 1655)",Unknown,0.5103,42.26,low_res,Unknown,0.4360,44.19,-7.44,1.93
omer_low_res (69).JPG,"(1562, 1588, 1628, 1654)",other,0.8760,36.52,low_res,Unknown,0.5588,43.52,-31.71,7.00
omer_low_res (7).JPG,"(1458, 1910, 1526, 1978)",omer,0.9654,38.05,low_res,omer,0.9897,41.62,2.43,3.57
omer_low_res (72).jpg,"(0, 0, 224, 224)",Unknown,0.5586,36.94,low_res,omer,0.6352,140.01,7.66,103.06
omer_low_res (73).jpg,"(0, 0, 224, 224)",omer,0.9377,35.26,low_res,omer,0.9290,151.03,-0.88,115.77
omer_low_res (74).jpg,"(0, 0, 224, 224)",omer,0.7928,51.77,low_res,omer,0.8550,192.90,6.22,141.13
omer_low_res (75).jpg,"(0, 0, 224, 224)",omer,0.7133,64.79,low_res,omer,0.8056,186.21,9.23,121.42
omer_low_res (76).jpg,"(0, 0, 224, 224)",omer,0.8899,73.91,low_res,omer,0.8862,192.38,-0.37,118.47
omer_low_res (77).jpg,"(0, 0, 224, 224)",omer,0.8171,60.52,low_res,omer,0.8856,156.30,6.84,95.78
omer_low_res (78).jpg,"(0, 4, 224, 224)",omer,0.9688,36.00,low_res,omer,0.9717,133.90,0.29,97.90
omer_low_res (79).jpg,"(0, 0, 224, 224)",omer,0.9504,35.83,low_res,omer,0.9605,159.45,1.01,123.62
omer_low_res (8).JPG,"(1455, 1911, 1519, 1975)",Unknown,0.5394,42.82,low_res,omer,0.8971,49.61,35.77,6.79
omer_low_res (80).jpg,"(0, 0, 224, 224)",omer,0.9903,61.35,low_res,omer,0.9935,150.83,0.31,89.49
omer_low_res (81).jpg,"(0, 0, 224, 224)",omer,0.9599,35.00,low_res,omer,0.9702,127.01,1.03,92.01
omer_low_res (82).jpg,"(0, 0, 224, 224)",omer,0.8340,34.34,low_res,omer,0.9097,136.64,7.57,102.30
omer_low_res (83).jpg,"(0, 0, 224, 224)",omer,0.8138,35.00,low_res,omer,0.9055,127.94,9.18,92.94
omer_low_res (84).jpg,"(0, 0, 224, 224)",omer,0.9638,35.00,low_res,omer,0.9756,129.17,1.18,94.17
omer_low_res (85).jpg,"(0, 0, 224, 224)",omer,0.9920,36.30,low_res,omer,0.9937,131.07,0.17,94.77
omer_low_res (86).jpg,"(0, 0, 224, 224)",omer,0.9326,46.00,low_res,omer,0.9474,138.71,1.48,92.71
omer_low_res (87).jpg,"(0, 0, 224, 224)",omer,0.9878,35.89,low_res,omer,0.9873,130.58,-0.06,94.69
omer_low_res (88).jpg,"(0, 0, 224, 224)",omer,0.9993,35.52,low_res,omer,0.9994,133.52,0.01,98.00
omer_low_res (89).jpg,"(0, 0, 224, 224)",omer,0.9948,38.13,low_res,omer,0.9970,129.65,0.21,91.51
omer_low_res (9).JPG,"(1559, 1950, 1629, 2020)",omer,0.6050,40.35,low_res,omer,0.9900,48.19,38.50,7.84
omer_low_res (90).jpg,"(0, 0, 224, 224)",omer,0.9860,34.51,low_res,omer,0.9897,140.00,0.37,105.49
omer_low_res (91).jpg,"(0, 0, 224, 224)",omer,0.9649,36.46,low_res,omer,0.9721,128.58,0.72,92.12
omer_low_res (92).jpg,"(0, 0, 224, 224)",omer,0.9836,35.76,low_res,omer,0.9888,127.59,0.52,91.82
omer_low_res (93).jpg,"(0, 0, 224, 224)",omer,0.9923,36.10,low_res,omer,0.9942,138.10,0.19,102.00
omer_low_res (94).jpg,"(0, 0, 224, 224)",omer,0.9682,35.99,low_res,omer,0.9842,128.28,1.61,92.29
omer_low_res (95).jpg,"(0, 0, 224, 224)",Unknown,0.5553,34.85,low_res,Unknown,0.5715,129.23,1.62,94.39
omer_low_res (96).jpg,"(1, 0, 224, 224)",omer,0.9720,34.55,low_res,omer,0.9678,136.95,-0.42,102.40
omer_low_res (97).jpg,"(0, 0, 224, 224)",omer,0.9498,35.28,low_res,omer,0.9703,138.96,2.05,103.68
omer_low_res (98).jpg,"(0, 0, 224, 224)",omer,0.9066,34.75,low_res,omer,0.9052,129.21,-0.14,94.46
omer_low_res (99).jpg,"(0, 0, 224, 224)",omer,0.9447,34.86,low_res,omer,0.9436,128.95,-0.11,94.09


--- SUMMARY STATISTICS ---,
Metric,Value
Total Faces Processed,123
Basic Pipeline Accuracy,63.41%
Gated Pipeline Accuracy,79.67%
Net Accuracy Change,+16.26%
Average Time Basic (ms),39.19
Average Time Gated (ms),100.63
Time Cost of Gate (ms),61.44
Flips: Bad to Good (Fixed),22
Flips: Good to Bad (Ruined),2
Avg Conf Change (Both Correct),+3.62%
Avg Conf Change (Both Wrong),-7.86%
