Image,Face_Index,BASE_Name,BASE_Conf,BASE_Time(ms),Gate Decision,GATE_Name,GATE_Conf,GATE_Time(ms),Conf_Gain,Time_Cost(ms)
yoav_low_light (73).jpg,"(0, 0, 224, 224)",other,0.7365,35.22,low_light,yoav,0.9987,43.53,26.23,8.32
yoav_low_light (74).jpg,"(0, 0, 224, 224)",other,0.9149,35.28,low_light,yoav,0.8025,75.09,-11.24,39.81
yoav_low_light (75).jpg,"(0, 0, 223, 224)",yoav,0.6763,35.04,low_light,yoav,0.9546,44.72,27.83,9.69
yoav_low_light (76).jpg,"(0, 0, 224, 224)",other,0.7965,59.27,low_light,yoav,0.9862,55.15,18.97,-4.13
yoav_low_light (77).jpg,"(0, 0, 223, 224)",yoav,0.7734,46.39,low_light,yoav,0.9922,52.77,21.88,6.39
yoav_low_light (78).jpg,"(0, 0, 222, 224)",other,0.6017,47.22,low_light,yoav,0.9950,62.64,39.33,15.42
yoav_low_light (79).jpg,"(0, 0, 222, 224)",yoav,0.8915,36.15,low_light,yoav,0.9929,45.68,10.14,9.52
yoav_low_light (8).jpg,"(0, 0, 224, 224)",yoav,0.7548,46.98,low_light,yoav,0.7697,71.29,1.50,24.31
yoav_low_light (80).jpg,"(0, 0, 223, 224)",other,0.7289,37.79,low_light,yoav,0.9932,38.20,26.43,0.41
yoav_low_light (81).jpg,"(0, 0, 224, 224)",Unknown,0.5189,35.02,low_light,yoav,0.9484,38.01,42.95,2.99
yoav_low_light (82).jpg,"(0, 0, 222, 224)",yoav,0.7672,34.90,low_light,yoav,0.9988,38.08,23.16,3.18
yoav_low_light (83).jpg,"(0, 0, 222, 224)",yoav,0.8579,38.53,low_light,yoav,0.9964,37.43,13.85,-1.11
yoav_low_light (84).jpg,"(0, 0, 224, 224)",other,0.9460,34.87,low_light,yoav,0.6290,65.03,-31.71,30.16
yoav_low_light (85).jpg,"(0, 0, 223, 224)",other,0.6642,36.18,low_light,yoav,0.9878,49.97,32.36,13.79
yoav_low_light (86).jpg,"(0, 0, 223, 224)",other,0.7836,46.40,low_light,yoav,0.8490,41.07,6.54,-5.32
yoav_low_light (87).jpg,"(0, 0, 224, 224)",Unknown,0.5237,44.14,low_light,Unknown,0.5104,42.07,-1.33,-2.08
yoav_low_light (88).jpg,"(0, 0, 224, 224)",other,0.8995,37.76,low_light,yoav,0.8936,39.75,-0.58,1.99
yoav_low_light (89).jpg,"(0, 0, 224, 224)",other,0.6174,35.00,low_light,Unknown,0.5975,59.65,-2.00,24.66
yoav_low_light (9).jpg,"(0, 0, 224, 224)",Unknown,0.5026,41.00,low_light,yoav,0.9673,61.96,46.47,20.96
yoav_low_light (90).jpg,"(0, 3, 224, 224)",yoav,0.9949,43.30,low_light,yoav,0.9980,63.14,0.31,19.85
yoav_low_light (91).jpg,"(1, 2, 224, 224)",yoav,0.9417,38.15,low_light,yoav,0.9874,61.47,4.57,23.32
yoav_low_light (92).jpg,"(0, 0, 224, 224)",yoav,0.9760,34.87,low_light,yoav,0.9997,60.31,2.37,25.43
yoav_low_light (93).jpg,"(0, 0, 224, 224)",yoav,0.7092,40.13,low_light,yoav,0.6730,70.07,-3.61,29.94
yoav_low_light (94).jpg,"(0, 0, 224, 224)",yoav,0.6120,39.32,low_light,yoav,0.7289,39.73,11.69,0.41
yoav_low_light (95).jpg,"(0, 0, 224, 224)",other,0.9407,35.88,low_light,yoav,0.8722,60.46,-6.85,24.57
yoav_low_light (96).jpg,"(0, 0, 224, 224)",yoav,0.9326,49.00,low_light,yoav,0.9995,108.57,6.70,59.57
yoav_low_light (97).jpg,"(0, 0, 224, 224)",yoav,0.9897,38.86,low_light,yoav,0.9993,72.04,0.97,33.19
yoav_low_light (98).jpg,"(1, 0, 223, 222)",yoav,0.9864,38.00,low_light,yoav,0.9995,64.74,1.31,26.74
yoav_low_light (99).jpg,"(0, 2, 224, 224)",yoav,0.9821,51.92,low_light,yoav,0.9983,185.56,1.62,133.64


--- SUMMARY STATISTICS ---,
Metric,Value
Total Faces Processed,92
Basic Pipeline Accuracy,75.00%
Gated Pipeline Accuracy,85.87%
Net Accuracy Change,+10.87%
Average Time Basic (ms),42.32
Average Time Gated (ms),70.92
Time Cost of Gate (ms),28.61
Flips: Bad to Good (Fixed),17
Flips: Good to Bad (Ruined),7
Avg Conf Change (Both Correct),-2.44%
Avg Conf Change (Both Wrong),-2.48%
