Image,Face_Index,BASE_Name,BASE_Conf,BASE_Time(ms),Gate Decision,GATE_Name,GATE_Conf,GATE_Time(ms),Conf_Gain,Time_Cost(ms)
omer_low_res (5).JPG,"(1523, 1923, 1593, 1993)",Unknown,0.5989,17.72,low_res,omer,0.7480,28.39,14.90,10.67
omer_low_res (156).JPG,"(1346, 1980, 1436, 2070)",omer,0.6876,17.86,low_res,yoav,0.7084,34.44,2.08,16.58
omer_low_res (105).jpg,"(0, 0, 224, 224)",other,0.8432,10.83,low_res,other,0.7480,123.06,-9.52,112.23
omer_low_res (140).jpg,"(0, 0, 224, 224)",other,0.9433,10.71,motion_blur,other,0.9285,18.71,-1.48,8.00
omer_low_res (36).JPG,"(1649, 1870, 1709, 1930)",Unknown,0.4741,17.67,low_res,yoav,0.7770,25.35,30.29,7.68
omer_low_res (127).jpg,"(0, 5, 224, 224)",Unknown,0.5742,10.91,low_res,Unknown,0.5966,121.31,2.24,110.40
omer_low_res (131).jpg,"(2, 0, 224, 224)",other,0.8641,18.79,low_res,other,0.8123,128.21,-5.18,109.42
omer_low_res (123).jpg,"(0, 0, 224, 224)",other,0.8633,9.45,low_res,other,0.8456,120.69,-1.77,111.24
omer_low_res (84).jpg,"(0, 0, 224, 224)",omer,0.8387,18.52,low_res,omer,0.9056,128.68,6.70,110.16
omer_low_res (56).JPG,"(1599, 1913, 1665, 1979)",yoav,0.8680,17.62,low_res,yoav,0.7610,26.50,-10.69,8.87
omer_low_res (97).jpg,"(0, 0, 224, 224)",omer,0.8078,10.38,low_res,omer,0.8816,121.47,7.38,111.09
omer_low_res (165).JPG,"(1540, 1905, 1612, 1977)",yoav,0.6758,17.65,low_res,Unknown,0.5651,28.11,-11.08,10.46
omer_low_res (134).jpg,"(0, 0, 224, 224)",other,0.9337,10.47,low_res,other,0.9182,121.48,-1.55,111.01
omer_low_res (32).JPG,"(1410, 1857, 1466, 1913)",Unknown,0.4805,17.64,low_res,omer,0.8038,25.08,32.33,7.43
omer_low_res (126).jpg,"(0, 0, 224, 224)",other,0.8898,17.55,low_res,other,0.8743,132.24,-1.54,114.68
omer_low_res (119).jpg,"(0, 0, 224, 224)",other,0.7118,10.70,low_res,other,0.6979,121.17,-1.38,110.46
omer_low_res (155).JPG,"(1351, 1988, 1439, 2076)",omer,0.9203,17.80,low_res,omer,0.9032,34.45,-1.70,16.65
omer_low_res (159).JPG,"(1437, 1768, 1533, 1864)",omer,0.9573,17.75,low_res,omer,0.7673,36.39,-19.00,18.64
omer_low_res (99).jpg,"(0, 0, 224, 224)",omer,0.6806,17.93,low_res,omer,0.6827,131.86,0.21,113.93
omer_low_res (152).JPG,"(1504, 1879, 1596, 1971)",omer,0.7711,17.73,low_res,omer,0.9855,35.93,21.45,18.20
omer_low_res (98).jpg,"(0, 0, 224, 224)",omer,0.6126,10.43,low_res,omer,0.6125,122.23,-0.01,111.80
omer_low_res (92).jpg,"(0, 0, 224, 224)",omer,0.9589,10.32,low_res,omer,0.9733,121.07,1.44,110.75
omer_low_res (136).jpg,"(0, 0, 224, 224)",other,0.9957,11.07,low_res,other,0.9951,121.50,-0.07,110.42
omer_low_res (94).jpg,"(0, 0, 224, 224)",omer,0.8317,13.14,low_res,omer,0.9225,122.53,9.08,109.40
omer_low_res (47).JPG,"(1527, 1928, 1593, 1994)",omer,0.7590,17.83,low_res,omer,0.8932,26.68,13.42,8.86
omer_low_res (54).JPG,"(1633, 1835, 1697, 1899)",omer,0.6382,10.03,low_res,omer,0.7191,18.57,8.08,8.54
omer_low_res (102).jpg,"(0, 0, 224, 224)",other,0.6064,15.39,low_res,Unknown,0.5620,124.34,-4.44,108.95
omer_low_res (49).JPG,"(1542, 1861, 1610, 1929)",Unknown,0.4934,17.61,low_res,Unknown,0.4534,27.64,-3.99,10.03
omer_low_res (109).jpg,"(0, 0, 224, 224)",other,0.7956,17.90,low_res,other,0.7716,133.46,-2.40,115.55
omer_low_res (109).jpg,"(18, 0, 204, 159)",other,0.9611,17.93,motion_blur,other,0.9444,31.52,-1.67,13.59
omer_low_res (124).jpg,"(0, 0, 224, 224)",other,0.7975,17.50,low_res,other,0.7540,141.59,-4.35,124.09
omer_low_res (141).jpg,"(0, 0, 224, 224)",other,0.6085,10.55,low_res,Unknown,0.5426,122.97,-6.59,112.42
omer_low_res (132).jpg,"(0, 0, 224, 224)",other,0.8703,18.44,low_res,other,0.8148,128.32,-5.55,109.89
omer_low_res (151).JPG,"(1530, 1796, 1618, 1884)",omer,0.8826,17.73,low_res,omer,0.9007,34.38,1.80,16.65
omer_low_res (93).jpg,"(0, 0, 224, 224)",omer,0.9825,18.20,low_res,omer,0.9898,134.41,0.74,116.21
omer_low_res (117).jpg,"(9, 41, 199, 224)",other,0.7403,11.18,motion_blur,other,0.6490,19.86,-9.13,8.68
omer_low_res (110).jpg,"(0, 0, 224, 224)",other,0.8676,11.40,low_res,other,0.8299,122.30,-3.77,110.89
omer_low_res (148).JPG,"(1429, 1812, 1523, 1906)",Unknown,0.5266,17.90,low_res,omer,0.7384,35.93,21.18,18.03
omer_low_res (76).jpg,"(0, 0, 224, 224)",other,0.6957,18.21,low_res,other,0.6249,127.58,-7.08,109.37
omer_low_res (104).jpg,"(0, 0, 224, 224)",Unknown,0.5566,16.93,low_res,Unknown,0.5329,131.13,-2.37,114.20
omer_low_res (21).JPG,"(1647, 1890, 1713, 1956)",yoav,0.7126,17.73,low_res,yoav,0.7086,26.72,-0.41,8.99
omer_low_res (37).JPG,"(1611, 1889, 1677, 1955)",omer,0.9014,17.71,low_res,omer,0.9315,26.41,3.01,8.71
omer_low_res (48).JPG,"(1503, 1857, 1563, 1917)",Unknown,0.5868,17.60,low_res,omer,0.8161,25.03,22.94,7.43
omer_low_res (125).jpg,"(0, 0, 224, 224)",Unknown,0.5529,18.30,low_res,other,0.6362,129.39,8.32,111.09
omer_low_res (103).jpg,"(0, 0, 224, 224)",Unknown,0.5209,18.17,low_res,Unknown,0.5401,129.60,1.92,111.42
omer_low_res (139).jpg,"(0, 0, 224, 224)",other,0.9565,18.50,motion_blur,other,0.9423,31.50,-1.42,13.00
omer_low_res (96).jpg,"(1, 0, 224, 224)",omer,0.7405,11.11,low_res,omer,0.7526,125.75,1.22,114.65
omer_low_res (74).jpg,"(0, 0, 224, 224)",Unknown,0.4843,18.29,low_res,Unknown,0.4064,131.77,-7.79,113.48
omer_low_res (57).JPG,"(1609, 1916, 1673, 1980)",yoav,0.9023,9.95,low_res,yoav,0.8897,18.70,-1.26,8.75
omer_low_res (77).jpg,"(0, 0, 224, 224)",other,0.6305,12.84,low_res,Unknown,0.4915,122.38,-13.90,109.53
omer_low_res (90).jpg,"(0, 0, 224, 224)",omer,0.9760,18.50,low_res,omer,0.9823,128.58,0.63,110.08
omer_low_res (95).jpg,"(0, 0, 224, 224)",other,0.9052,18.46,low_res,other,0.8548,129.54,-5.03,111.09
omer_low_res (120).jpg,"(0, 0, 224, 224)",omer,0.6719,18.53,low_res,omer,0.6779,136.04,0.60,117.51
omer_low_res (107).jpg,"(0, 0, 224, 224)",other,0.9714,18.17,low_res,other,0.9627,134.55,-0.87,116.37
omer_low_res (135).jpg,"(0, 0, 224, 224)",other,0.9801,9.66,motion_blur,other,0.9697,18.15,-1.03,8.49
omer_low_res (101).jpg,"(0, 0, 224, 224)",omer,0.7915,10.65,low_res,omer,0.7824,121.42,-0.91,110.77
omer_low_res (145).jpg,"(0, 0, 224, 224)",other,0.6132,18.03,low_res,Unknown,0.5745,126.95,-3.87,108.92
omer_low_res (106).jpg,"(0, 0, 224, 224)",omer,0.6625,18.77,low_res,omer,0.7920,129.36,12.95,110.59
omer_low_res (153).JPG,"(1496, 1901, 1582, 1987)",omer,0.9029,17.70,low_res,omer,0.8710,33.29,-3.19,15.59
omer_low_res (114).jpg,"(0, 5, 224, 224)",other,0.7335,18.56,low_res,other,0.7373,127.83,0.37,109.27
omer_low_res (75).jpg,"(0, 0, 224, 224)",other,0.8656,13.99,low_res,other,0.7764,122.61,-8.92,108.61
omer_low_res (108).jpg,"(0, 0, 224, 224)",other,0.9598,9.52,motion_blur,other,0.7707,17.99,-18.91,8.47
omer_low_res (121).jpg,"(0, 0, 224, 224)",Unknown,0.3969,9.53,low_res,Unknown,0.3943,120.32,-0.26,110.78
omer_low_res (100).jpg,"(0, 0, 224, 224)",other,0.8705,17.95,low_res,other,0.8340,130.87,-3.65,112.91
omer_low_res (160).JPG,"(1536, 1621, 1630, 1715)",omer,0.9626,10.04,low_res,omer,0.9094,28.95,-5.32,18.91
omer_low_res (1).JPG,"(1543, 1971, 1613, 2041)",yoav,0.7737,17.66,low_res,yoav,0.7372,27.91,-3.65,10.26
omer_low_res (43).JPG,"(1510, 1852, 1574, 1916)",omer,0.8471,17.65,low_res,omer,0.7194,26.45,-12.77,8.80
omer_low_res (2).JPG,"(1496, 1950, 1560, 2014)",yoav,0.8986,17.69,low_res,yoav,0.9537,26.20,5.51,8.51
omer_low_res (142).jpg,"(0, 0, 224, 224)",Unknown,0.3889,10.27,low_res,Unknown,0.3969,122.98,0.81,112.71
omer_low_res (147).JPG,"(1438, 1810, 1528, 1900)",Unknown,0.5538,10.01,low_res,Unknown,0.5638,26.80,1.00,16.79
omer_low_res (157).JPG,"(1544, 1875, 1636, 1967)",omer,0.6740,17.73,low_res,yoav,0.7157,35.85,4.17,18.12
omer_low_res (80).jpg,"(0, 0, 224, 224)",omer,0.9279,18.51,low_res,omer,0.9603,128.85,3.24,110.34
omer_low_res (85).jpg,"(0, 0, 224, 224)",omer,0.9510,10.51,low_res,omer,0.9711,122.23,2.01,111.72
omer_low_res (73).jpg,"(0, 0, 224, 224)",omer,0.7504,18.16,low_res,omer,0.7428,129.89,-0.76,111.73
omer_low_res (72).jpg,"(0, 0, 224, 224)",other,0.8730,18.29,low_res,other,0.8085,129.96,-6.45,111.67
omer_low_res (129).jpg,"(1, 6, 224, 224)",other,0.7173,19.10,low_res,other,0.6369,129.65,-8.04,110.55
omer_low_res (86).jpg,"(0, 0, 224, 224)",omer,0.6497,10.64,low_res,omer,0.7019,123.43,5.22,112.79
omer_low_res (128).jpg,"(0, 0, 224, 224)",Unknown,0.5456,18.15,low_res,Unknown,0.4706,127.74,-7.50,109.59
omer_low_res (20).JPG,"(1503, 1912, 1559, 1968)",other,0.6284,10.03,low_res,omer,0.8985,17.11,27.01,7.09
omer_low_res (9).JPG,"(1559, 1950, 1629, 2020)",yoav,0.9367,9.95,low_res,Unknown,0.5468,20.05,-39.00,10.10
omer_low_res (87).jpg,"(0, 0, 224, 224)",omer,0.9361,16.95,low_res,omer,0.9290,125.18,-0.71,108.23
omer_low_res (6).JPG,"(1494, 1908, 1560, 1974)",omer,0.7448,9.96,low_res,omer,0.7439,19.03,-0.09,9.07
omer_low_res (149).JPG,"(1420, 1816, 1514, 1910)",yoav,0.6216,10.03,low_res,omer,0.8099,28.83,18.83,18.80
omer_low_res (34).JPG,"(1610, 1959, 1670, 2019)",Unknown,0.5580,17.70,low_res,yoav,0.6503,25.29,9.23,7.59
omer_low_res (166).JPG,"(1449, 1856, 1519, 1926)",omer,0.6018,17.66,low_res,omer,0.7165,27.94,11.47,10.27
omer_low_res (167).JPG,"(1490, 1914, 1562, 1986)",Unknown,0.4517,17.62,low_res,Unknown,0.5423,28.14,9.06,10.52
omer_low_res (150).JPG,"(1429, 1804, 1515, 1890)",Unknown,0.5142,17.64,low_res,omer,0.9615,33.35,44.73,15.71
omer_low_res (138).jpg,"(0, 0, 224, 224)",other,0.9077,17.88,motion_blur,other,0.6987,32.72,-20.90,14.84
omer_low_res (111).jpg,"(0, 0, 224, 224)",other,0.8594,18.84,low_res,other,0.8175,144.30,-4.20,125.47
omer_low_res (10).JPG,"(1559, 1953, 1625, 2019)",Unknown,0.5575,17.67,low_res,Unknown,0.5262,26.77,-3.14,9.09
omer_low_res (69).JPG,"(1562, 1588, 1628, 1654)",yoav,0.6957,17.66,low_res,yoav,0.9631,26.32,26.74,8.66
omer_low_res (89).jpg,"(0, 0, 224, 224)",omer,0.9081,9.60,low_res,omer,0.9528,121.22,4.47,111.63
omer_low_res (8).JPG,"(1455, 1911, 1519, 1975)",yoav,0.9260,17.68,low_res,yoav,0.8534,26.27,-7.26,8.59
omer_low_res (143).jpg,"(0, 0, 224, 224)",other,0.7873,17.81,low_res,other,0.7101,131.81,-7.71,114.00
omer_low_res (118).jpg,"(0, 0, 224, 224)",omer,0.7864,18.45,low_res,omer,0.7900,138.50,0.36,120.04
omer_low_res (58).JPG,"(1601, 1922, 1663, 1984)",Unknown,0.5126,17.58,low_res,omer,0.7524,26.38,23.97,8.80
omer_low_res (144).jpg,"(0, 0, 224, 224)",other,0.8352,10.41,low_res,other,0.7905,122.01,-4.48,111.60
omer_low_res (61).JPG,"(1602, 1907, 1662, 1967)",Unknown,0.4810,17.61,low_res,Unknown,0.5316,24.90,5.06,7.29
omer_low_res (146).JPG,"(1430, 1801, 1520, 1891)",Unknown,0.5914,17.72,low_res,Unknown,0.5177,34.53,-7.38,16.81
omer_low_res (91).jpg,"(0, 0, 224, 224)",omer,0.9431,18.33,low_res,omer,0.9579,129.92,1.48,111.59
omer_low_res (44).JPG,"(1523, 1940, 1587, 2004)",Unknown,0.4002,17.61,low_res,Unknown,0.5338,26.41,13.35,8.80
omer_low_res (46).JPG,"(1603, 1921, 1667, 1985)",Unknown,0.5892,17.62,low_res,omer,0.7179,26.19,12.87,8.56
omer_low_res (26).JPG,"(1510, 1957, 1572, 2019)",other,0.6507,17.70,low_res,yoav,0.6486,25.99,-0.21,8.29
omer_low_res (130).jpg,"(4, 0, 224, 224)",other,0.7727,11.28,low_res,other,0.8255,121.73,5.29,110.46
omer_low_res (116).jpg,"(0, 0, 224, 224)",other,0.9115,18.05,low_res,other,0.8694,130.45,-4.21,112.40
omer_low_res (115).jpg,"(0, 0, 224, 224)",other,0.8489,18.31,low_res,other,0.8309,128.00,-1.80,109.69
omer_low_res (67).JPG,"(1615, 1593, 1677, 1655)",Unknown,0.5741,17.61,low_res,yoav,0.7183,26.34,14.42,8.74
omer_low_res (154).JPG,"(1428, 2007, 1516, 2095)",omer,0.9803,17.71,low_res,omer,0.9845,33.87,0.41,16.16


--- SUMMARY STATISTICS ---,
Metric,Value
Total Faces Processed,123
Basic Pipeline Accuracy,32.52%
Gated Pipeline Accuracy,40.65%
Net Accuracy Change,+8.13%
Average Time Basic (ms),15.57
Average Time Gated (ms),82.81
Time Cost of Gate (ms),67.24
Flips: Bad to Good (Fixed),12
Flips: Good to Bad (Ruined),2
Avg Conf Change (Both Correct),+2.44%
Avg Conf Change (Both Wrong),-2.43%
