Image,Face_Index,BASE_Name,BASE_Conf,BASE_Time(ms),Gate Decision,GATE_Name,GATE_Conf,GATE_Time(ms),Conf_Gain,Time_Cost(ms)
yoav_low_light (88).jpg,"(0, 0, 224, 224)",yoav,0.6765,17.91,low_light,yoav,0.9172,24.60,24.07,6.69
yoav_low_light (7).jpg,"(0, 0, 224, 216)",yoav,0.8781,19.28,low_light,yoav,0.9464,41.28,6.83,21.99
yoav_low_light (18).jpg,"(0, 0, 219, 224)",Unknown,0.5582,12.33,low_light,yoav,0.9587,19.11,40.05,6.77
yoav_low_light (58).JPG,"(901, 1336, 1679, 2114)",yoav,0.9992,21.22,low_light,yoav,0.8291,75.52,-17.01,54.30
yoav_low_light (16).jpg,"(0, 0, 224, 224)",yoav,0.9987,11.72,low_light,yoav,0.9991,22.27,0.04,10.55
yoav_low_light (84).jpg,"(0, 0, 224, 224)",other,0.7408,10.93,low_light,Unknown,0.5694,27.58,-17.14,16.66
yoav_low_light (37).JPG,"(1182, 1406, 1704, 1928)",yoav,0.9995,19.45,low_light,yoav,0.9866,44.92,-1.29,25.47
yoav_low_light (97).jpg,"(0, 0, 224, 224)",yoav,0.9998,10.39,low_light,yoav,0.9999,22.81,0.01,12.42
yoav_low_light (64).JPG,"(903, 1528, 1603, 2228)",yoav,0.9804,20.44,low_light,yoav,0.9936,64.71,1.32,44.27
yoav_low_light (98).jpg,"(1, 0, 223, 222)",yoav,0.9998,18.24,low_light,yoav,0.9999,40.01,0.01,21.77
yoav_low_light (21).JPG,"(1072, 1184, 1720, 1832)",yoav,0.9999,20.17,low_light,yoav,0.9778,58.58,-2.20,38.41
yoav_low_light (66).JPG,"(1165, 1420, 1929, 2184)",yoav,0.9150,21.05,low_light,yoav,0.8384,73.64,-7.66,52.58
yoav_low_light (1).jpg,"(0, 1, 224, 224)",yoav,0.9998,18.54,low_light,yoav,0.9998,39.69,-0.00,21.15
yoav_low_light (26).JPG,"(1376, 1128, 1984, 1736)",yoav,0.9988,19.80,low_light,yoav,0.9514,53.72,-4.75,33.92


--- SUMMARY STATISTICS ---,
Metric,Value
Total Faces Processed,92
Basic Pipeline Accuracy,95.65%
Gated Pipeline Accuracy,98.91%
Net Accuracy Change,+3.26%
Average Time Basic (ms),17.25
Average Time Gated (ms),56.09
Time Cost of Gate (ms),38.84
Flips: Bad to Good (Fixed),3
Flips: Good to Bad (Ruined),0
Avg Conf Change (Both Correct),-0.74%
Avg Conf Change (Both Wrong),-17.14%
