Image,Face_Index,BASE_Name,BASE_Conf,BASE_Time(ms),Gate Decision,GATE_Name,GATE_Conf,GATE_Time(ms),Conf_Gain,Time_Cost(ms)
omer_normal (56).jpg,"(0, 0, 224, 224)",omer,0.9999,10.41,normal,omer,0.9999,17.13,0.00,6.71
omer_normal (39).jpg,"(0, 0, 224, 224)",omer,1.0000,9.46,normal,omer,1.0000,21.24,0.00,11.79
omer_normal (93).JPG,"(1375, 1435, 2487, 2547)",omer,0.9997,24.22,normal,omer,0.9997,67.19,0.00,42.97
omer_normal (33).jpg,"(0, 0, 224, 224)",omer,0.9998,10.48,normal,omer,0.9998,17.35,0.00,6.87
omer_normal (67).JPG,"(969, 959, 2271, 2261)",omer,0.9985,26.53,normal,omer,0.9985,81.25,0.00,54.72
omer_normal (95).JPG,"(1001, 1319, 2139, 2457)",omer,0.9980,24.73,normal,omer,0.9980,69.04,0.00,44.31
omer_normal (24).jpg,"(0, 0, 224, 224)",omer,1.0000,10.65,normal,omer,1.0000,17.25,0.00,6.60
omer_normal (28).jpg,"(0, 0, 224, 224)",omer,1.0000,9.45,normal,omer,1.0000,21.85,0.00,12.39
omer_normal (77).JPG,"(1162, 1631, 2312, 2781)",omer,0.9889,24.76,normal,omer,0.9889,69.80,0.00,45.04
omer_normal (25).jpg,"(0, 0, 224, 224)",omer,0.9892,10.31,normal,omer,0.9892,17.74,0.00,7.43
omer_normal (89).JPG,"(1032, 1517, 2096, 2581)",omer,0.9981,23.36,normal,omer,0.9981,63.17,0.00,39.81
omer_normal (80).JPG,"(1338, 1150, 2528, 2340)",omer,0.9993,25.08,low_light,omer,0.9996,114.82,0.03,89.74
omer_normal (78).JPG,"(843, 1616, 2079, 2852)",omer,0.7137,25.76,normal,omer,0.7137,76.20,0.00,50.44
omer_normal (51).jpg,"(0, 0, 224, 224)",omer,0.9999,10.62,low_light,omer,0.9999,19.19,-0.00,8.57
omer_normal (3).JPG,"(956, 1367, 2052, 2463)",omer,0.9965,16.72,normal,omer,0.9965,61.97,0.00,45.25
omer_normal (82).JPG,"(1103, 1451, 2139, 2487)",omer,1.0000,23.34,normal,omer,1.0000,62.08,0.00,38.74


--- SUMMARY STATISTICS ---,
Metric,Value
Total Faces Processed,96
Basic Pipeline Accuracy,97.92%
Gated Pipeline Accuracy,97.92%
Net Accuracy Change,+0.00%
Average Time Basic (ms),18.86
Average Time Gated (ms),52.45
Time Cost of Gate (ms),33.59
Flips: Bad to Good (Fixed),0
Flips: Good to Bad (Ruined),0
Avg Conf Change (Both Correct),+0.14%
Avg Conf Change (Both Wrong),+0.00%
