Image,Face_Index,BASE_Name,BASE_Conf,BASE_Time(ms),Gate Decision,GATE_Name,GATE_Conf,GATE_Time(ms),Conf_Gain,Time_Cost(ms)
omer_motion_blur (57).jpg,"(0, 0, 224, 224)",Unknown,0.5818,18.20,motion_blur,omer,0.8255,33.78,24.37,15.59
omer_motion_blur (34).jpg,"(0, 0, 224, 224)",Unknown,0.4853,10.20,motion_blur,yoav,0.7827,19.94,29.75,9.74
omer_motion_blur (69).jpg,"(0, 0, 224, 224)",Unknown,0.5566,13.14,motion_blur,omer,0.7744,24.14,21.77,11.00
omer_motion_blur (93).jpg,"(828, 1363, 1286, 1821)",yoav,0.9962,19.08,motion_blur,yoav,0.9951,40.92,-0.11,21.84
omer_motion_blur (14).jpg,"(915, 1356, 1313, 1754)",yoav,0.6710,18.74,low_light,yoav,0.6418,38.72,-2.91,19.98
omer_motion_blur (39).jpg,"(0, 0, 224, 224)",omer,0.7252,18.19,motion_blur,omer,0.8477,31.55,12.25,13.37
omer_motion_blur (116).jpg,"(732, 1642, 1118, 2028)",yoav,0.8475,18.70,motion_blur,yoav,0.9305,37.48,8.30,18.78
omer_motion_blur (28).jpg,"(0, 0, 224, 224)",omer,0.7699,10.46,motion_blur,omer,0.9569,19.29,18.69,8.82
omer_motion_blur (111).jpg,"(1303, 1670, 1791, 2158)",Unknown,0.5675,19.09,low_light,omer,0.6168,43.78,4.93,24.69
omer_motion_blur (87).jpg,"(956, 2337, 1510, 2891)",yoav,0.9288,19.65,motion_blur,yoav,0.8558,46.58,-7.29,26.93
omer_motion_blur (90).jpg,"(1037, 1789, 1559, 2311)",omer,0.8886,19.43,low_light,omer,0.9536,45.90,6.50,26.47
omer_motion_blur (128).jpg,"(887, 1763, 1251, 2127)",yoav,0.8617,18.52,motion_blur,yoav,0.7178,36.07,-14.39,17.55
omer_motion_blur (4).jpg,"(886, 1558, 1344, 2016)",yoav,0.8817,19.06,motion_blur,yoav,0.9522,40.83,7.04,21.77
omer_motion_blur (136).jpg,"(766, 2081, 1138, 2453)",yoav,0.8482,18.64,low_light,yoav,0.8000,37.40,-4.81,18.75
omer_motion_blur (138).jpg,"(986, 1970, 1326, 2310)",other,0.8077,18.53,motion_blur,other,0.6293,35.21,-17.84,16.68
omer_motion_blur (6).jpg,"(686, 1894, 1296, 2504)",Unknown,0.5556,19.91,motion_blur,yoav,0.7229,50.04,16.73,30.13
omer_motion_blur (12).jpg,"(619, 1783, 977, 2141)",yoav,0.8646,18.55,motion_blur,yoav,0.9000,36.07,3.54,17.52
omer_motion_blur (46).jpg,"(0, 0, 224, 224)",omer,0.7792,18.30,motion_blur,omer,0.8785,33.73,9.93,15.43
omer_motion_blur (22).jpg,"(0, 0, 224, 224)",other,0.6388,10.26,motion_blur,Unknown,0.5342,19.62,-10.46,9.36
omer_motion_blur (21).jpg,"(600, 1553, 2004, 2957)",yoav,0.9818,28.20,low_light,yoav,0.9811,153.73,-0.07,125.53
omer_motion_blur (134).jpg,"(748, 2423, 1140, 2815)",yoav,0.6974,18.54,low_light,Unknown,0.5645,37.94,-13.29,19.40
omer_motion_blur (110).jpg,"(1209, 1728, 1669, 2188)",Unknown,0.4848,19.02,motion_blur,Unknown,0.4920,40.88,0.71,21.86
omer_motion_blur (124).jpg,"(727, 1715, 1119, 2107)",omer,0.6680,18.50,motion_blur,omer,0.9032,37.24,23.52,18.73
omer_motion_blur (32).jpg,"(0, 0, 224, 224)",other,0.9084,18.17,motion_blur,other,0.6135,34.00,-29.49,15.83
omer_motion_blur (13).jpg,"(635, 1748, 983, 2096)",yoav,0.7671,18.50,motion_blur,yoav,0.9475,35.74,18.04,17.24
omer_motion_blur (79).jpg,"(92, 1509, 508, 1925)",yoav,0.9165,18.71,motion_blur,yoav,0.9422,38.34,2.57,19.63
omer_motion_blur (41).jpg,"(0, 0, 224, 224)",other,0.7145,18.90,motion_blur,Unknown,0.5393,33.97,-17.52,15.07
omer_motion_blur (68).jpg,"(0, 0, 224, 224)",omer,0.6231,10.29,motion_blur,omer,0.7334,18.43,11.03,8.14
omer_motion_blur (42).jpg,"(0, 0, 224, 224)",yoav,0.6368,13.10,motion_blur,yoav,0.8811,24.21,24.43,11.12
omer_motion_blur (23).jpg,"(0, 0, 224, 224)",Unknown,0.5659,13.47,motion_blur,omer,0.8357,24.53,26.99,11.05
omer_motion_blur (95).jpg,"(1210, 2081, 1754, 2625)",yoav,0.7078,15.44,motion_blur,yoav,0.6353,39.71,-7.25,24.27
omer_motion_blur (16).jpg,"(1081, 1582, 1593, 2094)",yoav,0.7754,19.16,low_light,yoav,0.6986,44.85,-7.68,25.70
omer_motion_blur (37).jpg,"(0, 0, 224, 224)",other,0.6026,9.51,motion_blur,omer,0.8614,18.18,25.88,8.67
omer_motion_blur (27).jpg,"(0, 0, 224, 224)",yoav,0.8371,13.08,motion_blur,yoav,0.8777,23.95,4.06,10.87
omer_motion_blur (113).jpg,"(817, 1287, 1511, 1981)",yoav,0.9352,20.57,motion_blur,yoav,0.9464,56.13,1.12,35.55
omer_motion_blur (121).jpg,"(1080, 1616, 1504, 2040)",yoav,0.8371,18.84,motion_blur,yoav,0.8301,39.18,-0.70,20.34
omer_motion_blur (84).jpg,"(381, 91, 935, 645)",yoav,0.9149,19.60,low_light,yoav,0.8307,48.96,-8.42,29.36
omer_motion_blur (60).jpg,"(0, 0, 224, 224)",Unknown,0.3859,17.84,motion_blur,Unknown,0.5548,32.74,16.90,14.90
omer_motion_blur (125).jpg,"(1033, 1594, 1443, 2004)",omer,0.6066,18.84,motion_blur,Unknown,0.5620,38.53,-4.46,19.69
omer_motion_blur (38).jpg,"(0, 0, 224, 224)",Unknown,0.5580,10.38,motion_blur,omer,0.8470,19.19,28.90,8.81
omer_motion_blur (126).jpg,"(902, 1577, 1280, 1955)",yoav,0.8044,18.69,motion_blur,yoav,0.8746,36.73,7.02,18.05
omer_motion_blur (53).jpg,"(0, 0, 224, 224)",Unknown,0.5588,18.45,motion_blur,Unknown,0.5936,31.58,3.48,13.13
omer_motion_blur (78).jpg,"(467, 1524, 879, 1936)",yoav,0.9717,18.80,motion_blur,yoav,0.9217,38.75,-5.00,19.94
omer_motion_blur (52).jpg,"(0, 0, 224, 224)",Unknown,0.5557,18.59,motion_blur,yoav,0.6748,33.64,11.90,15.05
omer_motion_blur (19).jpg,"(571, 1525, 1513, 2467)",Unknown,0.3469,22.54,low_light,Unknown,0.4483,83.00,10.14,60.47
omer_motion_blur (18).jpg,"(606, 1603, 1202, 2199)",yoav,0.7849,19.85,low_light,yoav,0.6023,51.15,-18.26,31.30
omer_motion_blur (33).jpg,"(0, 0, 224, 224)",yoav,0.7369,18.17,motion_blur,yoav,0.7509,33.14,1.40,14.97
omer_motion_blur (51).jpg,"(0, 0, 224, 224)",Unknown,0.4737,17.47,motion_blur,omer,0.6805,32.16,20.69,14.70
omer_motion_blur (83).jpg,"(140, 765, 628, 1253)",yoav,0.9984,19.18,low_light,yoav,0.9927,43.84,-0.57,24.66
omer_motion_blur (56).jpg,"(0, 0, 224, 224)",other,0.7599,10.94,motion_blur,yoav,0.7983,18.89,3.84,7.95
omer_motion_blur (7).jpg,"(892, 1799, 1488, 2395)",yoav,0.8196,19.91,motion_blur,yoav,0.8713,48.95,5.17,29.03
omer_motion_blur (135).jpg,"(1293, 1608, 1669, 1984)",yoav,0.9967,18.68,low_light,yoav,0.9937,37.59,-0.29,18.92
omer_motion_blur (120).jpg,"(777, 1254, 1201, 1678)",yoav,0.9761,18.89,motion_blur,yoav,0.8994,38.92,-7.67,20.03
omer_motion_blur (67).jpg,"(0, 0, 224, 224)",Unknown,0.4989,18.15,motion_blur,omer,0.6174,33.89,11.84,15.74
omer_motion_blur (67).jpg,"(0, 0, 191, 224)",Unknown,0.4852,20.29,motion_blur,Unknown,0.5795,32.99,9.43,12.71
omer_motion_blur (105).jpg,"(996, 1422, 1536, 1962)",yoav,0.8782,19.55,normal,yoav,0.8782,38.37,0.00,18.82
omer_motion_blur (137).jpg,"(725, 1461, 1131, 1867)",yoav,0.6505,18.77,motion_blur,yoav,0.8526,37.94,20.21,19.17
omer_motion_blur (36).jpg,"(0, 0, 224, 224)",omer,0.6809,18.09,motion_blur,omer,0.9101,33.54,22.92,15.45
omer_motion_blur (17).jpg,"(781, 1439, 1355, 2013)",omer,0.6822,19.64,low_light,Unknown,0.5227,49.00,-15.95,29.36
omer_motion_blur (44).jpg,"(0, 0, 224, 224)",other,0.7431,18.81,motion_blur,Unknown,0.4153,31.41,-32.78,12.60
omer_motion_blur (72).jpg,"(0, 0, 224, 224)",omer,0.7155,10.37,motion_blur,omer,0.8952,19.57,17.97,9.20
omer_motion_blur (92).jpg,"(1194, 1603, 1678, 2087)",yoav,0.9458,19.23,low_light,yoav,0.9303,43.87,-1.55,24.64
omer_motion_blur (64).jpg,"(0, 0, 224, 224)",omer,0.8787,11.24,motion_blur,omer,0.9473,19.91,6.86,8.67
omer_motion_blur (73).jpg,"(0, 0, 223, 224)",Unknown,0.4981,12.14,motion_blur,omer,0.9585,25.48,46.04,13.35
omer_motion_blur (35).jpg,"(0, 0, 224, 224)",omer,0.9167,13.11,motion_blur,omer,0.9399,24.27,2.32,11.16
omer_motion_blur (88).jpg,"(1458, 927, 2052, 1521)",yoav,0.7252,15.98,normal,yoav,0.7252,34.17,0.00,18.19
omer_motion_blur (109).jpg,"(854, 1483, 1314, 1943)",omer,0.8805,19.01,low_light,omer,0.6803,41.93,-20.02,22.92
omer_motion_blur (20).jpg,"(842, 1853, 1896, 2907)",yoav,0.9355,23.78,low_light,yoav,0.9470,96.06,1.15,72.27
omer_motion_blur (26).jpg,"(9, 0, 224, 224)",other,0.7154,18.98,motion_blur,Unknown,0.5296,34.93,-18.58,15.95
omer_motion_blur (65).jpg,"(0, 0, 224, 224)",omer,0.6476,17.58,motion_blur,Unknown,0.4923,32.01,-15.53,14.43
omer_motion_blur (132).jpg,"(975, 2580, 1343, 2948)",yoav,0.8475,18.61,motion_blur,Unknown,0.5565,36.16,-29.09,17.55
omer_motion_blur (54).jpg,"(0, 0, 224, 224)",Unknown,0.4864,17.83,motion_blur,Unknown,0.5984,32.78,11.20,14.96
omer_motion_blur (74).jpg,"(0, 0, 224, 224)",Unknown,0.5253,17.44,motion_blur,omer,0.6603,31.96,13.50,14.52
omer_motion_blur (94).jpg,"(837, 1979, 1355, 2497)",yoav,0.9305,19.33,low_light,yoav,0.9004,45.67,-3.01,26.34
omer_motion_blur (86).jpg,"(1015, 1297, 1543, 1825)",yoav,0.8124,19.46,motion_blur,yoav,0.8161,44.62,0.37,25.16
omer_motion_blur (97).jpg,"(272, 1392, 850, 1970)",yoav,0.9617,19.80,motion_blur,yoav,0.9506,47.82,-1.11,28.03
omer_motion_blur (129).jpg,"(747, 1858, 1087, 2198)",omer,0.8327,18.52,motion_blur,Unknown,0.5716,35.17,-26.11,16.65
omer_motion_blur (99).jpg,"(1510, 1730, 2098, 2318)",yoav,0.9289,19.70,low_light,yoav,0.8104,50.05,-11.85,30.35
omer_motion_blur (98).jpg,"(1181, 889, 1819, 1527)",yoav,0.8791,20.14,motion_blur,yoav,0.8157,52.00,-6.34,31.86
omer_motion_blur (30).jpg,"(13, 0, 224, 224)",other,0.7500,18.16,motion_blur,other,0.6238,35.59,-12.62,17.43
omer_motion_blur (122).jpg,"(616, 1940, 1020, 2344)",yoav,0.8840,18.76,low_light,yoav,0.8535,39.06,-3.05,20.30
omer_motion_blur (8).jpg,"(850, 1815, 1452, 2417)",yoav,0.9873,19.85,low_light,yoav,0.9945,51.08,0.72,31.24
omer_motion_blur (133).jpg,"(882, 2255, 1280, 2653)",yoav,0.7968,18.74,motion_blur,yoav,0.8611,37.82,6.43,19.08
omer_motion_blur (9).jpg,"(800, 1543, 1370, 2113)",yoav,0.9998,19.73,motion_blur,yoav,0.9998,47.27,0.00,27.54
omer_motion_blur (15).jpg,"(1088, 1485, 1572, 1969)",yoav,0.9444,19.20,normal,yoav,0.9444,36.17,0.00,16.97
omer_motion_blur (43).jpg,"(0, 0, 224, 224)",Unknown,0.5723,17.89,motion_blur,omer,0.7601,33.78,18.78,15.89
omer_motion_blur (117).jpg,"(884, 1620, 1270, 2006)",other,0.8863,18.74,motion_blur,Unknown,0.5999,37.32,-28.64,18.58
omer_motion_blur (106).jpg,"(976, 1613, 1474, 2111)",yoav,0.7817,19.31,low_light,yoav,0.8044,44.44,2.27,25.14
omer_motion_blur (70).jpg,"(0, 0, 224, 224)",yoav,0.9699,9.46,motion_blur,yoav,0.7786,19.28,-19.13,9.82
omer_motion_blur (59).jpg,"(0, 0, 224, 224)",yoav,0.7925,13.08,motion_blur,Unknown,0.5407,23.97,-25.19,10.90
omer_motion_blur (91).jpg,"(1020, 1248, 1560, 1788)",yoav,0.9018,19.47,motion_blur,yoav,0.9211,45.41,1.94,25.94
omer_motion_blur (49).jpg,"(0, 0, 224, 224)",other,0.8301,18.49,motion_blur,Unknown,0.4598,31.33,-37.04,12.84
omer_motion_blur (89).jpg,"(521, 1248, 1043, 1770)",yoav,0.7132,19.45,motion_blur,yoav,0.8654,44.46,15.22,25.01
omer_motion_blur (24).jpg,"(0, 0, 224, 224)",other,0.9202,18.34,motion_blur,other,0.6778,33.70,-24.23,15.36


--- SUMMARY STATISTICS ---,
Metric,Value
Total Faces Processed,115
Basic Pipeline Accuracy,15.65%
Gated Pipeline Accuracy,23.48%
Net Accuracy Change,+7.83%
Average Time Basic (ms),17.50
Average Time Gated (ms),38.04
Time Cost of Gate (ms),20.54
Flips: Bad to Good (Fixed),13
Flips: Good to Bad (Ruined),4
Avg Conf Change (Both Correct),+9.45%
Avg Conf Change (Both Wrong),-2.52%
